participant_id,gender,education,cue,response,response_position,response_level
221,male,high school,intelligence,school,5,1
222,male,high school,intelligence,smart,1,1
222,male,high school,intelligence,genius,2,1
222,male,high school,intelligence,puzzles,3,1
222,male,high school,intelligence,education,4,1
222,male,high school,intelligence,technology,5,1
223,male,high school,intelligence,thinking,1,1
223,male,high school,intelligence,knowledge,2,1
223,male,high school,intelligence,learning,3,1
223,male,high school,intelligence,science,4,1
223,male,high school,intelligence,math,5,1
224,male,high school,intelligence,clever,1,1
224,male,high school,intelligence,grades,2,1
224,male,high school,intelligence,university,3,1
224,male,high school,intelligence,intellect,4,1
224,male,high school,intelligence,curiosity,5,1
225,male,high school,intelligence,strategy,1,1
225,male,high school,intelligence,chess,2,1
225,male,high school,intelligence,innovation,3,1
225,male,high school,intelligence,teacher,4,1
225,male,high school,intelligence,study,5,1
226,male,high school,intelligence,logic,1,1
226,male,high school,intelligence,reasoning,2,1
226,male,high school,intelligence,analysis,3,1
226,male,high school,intelligence,computers,4,1
226,male,high school,intelligence,programming,5,1
227,male,high school,intelligence,creativity,1,1
227,male,high school,intelligence,problem-solving,2,1
227,male,high school,intelligence,philosophy,3,1
227,male,high school,intelligence,history,4,1
227,male,high school,intelligence,linguistics,5,1
228,male,high school,intelligence,memory,1,1
228,male,high school,intelligence,concentration,2,1
228,male,high school,intelligence,wisdom,3,1
228,male,high school,intelligence,experiments,4,1
228,male,high school,intelligence,theories,5,1
229,male,high school,intelligence,intelligence agencies,1,1
229,male,high school,intelligence,spy,2,1
229,male,high school,intelligence,code-breaking,3,1
229,male,high school,intelligence,cryptography,4,1
229,male,high school,intelligence,surveillance,5,1
230,male,high school,intelligence,robots,1,1
230,male,high school,intelligence,artificial intelligence,2,1
230,male,high school,intelligence,machine learning,3,1
230,male,high school,intelligence,data,4,1
230,male,high school,intelligence,tech advancements,5,1
231,male,high school,intelligence,Einstein,1,1
231,male,high school,intelligence,books,2,1
231,male,high school,intelligence,college,3,1
231,male,high school,intelligence,IQ tests,4,1
231,male,high school,intelligence,chess,5,1
232,male,high school,intelligence,smart glasses,1,1
232,male,high school,intelligence,debate team,2,1
232,male,high school,intelligence,robots,3,1
232,male,high school,intelligence,science,4,1
232,male,high school,intelligence,math,5,1
233,male,high school,intelligence,brain,1,1
233,male,high school,intelligence,genius,2,1
233,male,high school,intelligence,Stephen Hawking,3,1
233,male,high school,intelligence,reading,4,1
233,male,high school,intelligence,puzzles,5,1
234,male,high school,intelligence,tech startups,1,1
234,male,high school,intelligence,coding,2,1
234,male,high school,intelligence,NASA,3,1
234,male,high school,intelligence,inventions,4,1
234,male,high school,intelligence,Albert Einstein,5,1
235,male,high school,intelligence,libraries,1,1
235,male,high school,intelligence,advanced degrees,2,1
235,male,high school,intelligence,trivia,3,1
235,male,high school,intelligence,professors,4,1
235,male,high school,intelligence,laboratories,5,1
236,male,high school,intelligence,Mensa,1,1
236,male,high school,intelligence,scholarships,2,1
236,male,high school,intelligence,theoretical physics,3,1
236,male,high school,intelligence,artificial intelligence,4,1
236,male,high school,intelligence,calculus,5,1
237,male,high school,intelligence,intelligence agencies,1,1
237,male,high school,intelligence,spy movies,2,1
237,male,high school,intelligence,cybersecurity,3,1
237,male,high school,intelligence,Elon Musk,4,1
237,male,high school,intelligence,quantum computing,5,1
238,male,high school,intelligence,Bill Gates,1,1
238,male,high school,intelligence,innovation,2,1
238,male,high school,intelligence,research,3,1
238,male,high school,intelligence,biology,4,1
238,male,high school,intelligence,neurology,5,1
239,male,high school,intelligence,documentaries,1,1
239,male,high school,intelligence,languages,2,1
239,male,high school,intelligence,IQ score,3,1
239,male,high school,intelligence,academia,4,1
239,male,high school,intelligence,scholarly articles,5,1
240,male,high school,intelligence,wisdom,1,1
240,male,high school,intelligence,critical thinking,2,1
240,male,high school,intelligence,philosophy,3,1
240,male,high school,intelligence,logic puzzles,4,1
240,male,high school,intelligence,education,5,1
241,male,high school,intelligence,Einstein,1,1
241,male,high school,intelligence,smart,2,1
241,male,high school,intelligence,books,3,1
241,male,high school,intelligence,college,4,1
241,male,high school,intelligence,IQ,5,1
242,male,high school,intelligence,math,1,1
242,male,high school,intelligence,genius,2,1
242,male,high school,intelligence,problem-solving,3,1
242,male,high school,intelligence,creativity,4,1
242,male,high school,intelligence,technology,5,1
243,male,high school,intelligence,knowledge,1,1
243,male,high school,intelligence,education,2,1
243,male,high school,intelligence,brain,3,1
243,male,high school,intelligence,science,4,1
243,male,high school,intelligence,wisdom,5,1
244,male,high school,intelligence,chess,1,1
244,male,high school,intelligence,coding,2,1
244,male,high school,intelligence,reading,3,1
244,male,high school,intelligence,philosophy,4,1
244,male,high school,intelligence,high grades,5,1
245,male,high school,intelligence,logic,1,1
245,male,high school,intelligence,Bill Gates,2,1
245,male,high school,intelligence,debate,3,1
245,male,high school,intelligence,physics,4,1
245,male,high school,intelligence,innovation,5,1
246,male,high school,intelligence,puzzles,1,1
246,male,high school,intelligence,analytics,2,1
246,male,high school,intelligence,curiosity,3,1
246,male,high school,intelligence,learning,4,1
246,male,high school,intelligence,intellect,5,1
247,male,high school,intelligence,Stephen Hawking,1,1
247,male,high school,intelligence,research,2,1
247,male,high school,intelligence,artificial intelligence,3,1
247,male,high school,intelligence,scholarship,4,1
247,male,high school,intelligence,memory,5,1
248,male,high school,intelligence,history,1,1
248,male,high school,intelligence,languages,2,1
248,male,high school,intelligence,computing,3,1
248,male,high school,intelligence,invention,4,1
248,male,high school,intelligence,mental agility,5,1
249,male,high school,intelligence,strategy,1,1
249,male,high school,intelligence,understanding,2,1
249,male,high school,intelligence,analysis,3,1
249,male,high school,intelligence,neuroscience,4,1
249,male,high school,intelligence,comprehension,5,1
250,male,high school,intelligence,professor,1,1
250,male,high school,intelligence,curiosity,2,1
250,male,high school,intelligence,Stephen Curry (thinking of intelligence in different arenas,3,1
250,male,high school,intelligence,intellect,4,1
250,male,high school,intelligence,thinking outside the box,5,1
251,male,university,intelligence,1. Problem-solving,1,1
251,male,university,intelligence,creativity,2,1
251,male,university,intelligence,knowledge,3,1
251,male,university,intelligence,IQ tests,4,1
251,male,university,intelligence,critical thinking,5,1
252,male,university,intelligence,2. Albert Einstein,1,1
252,male,university,intelligence,Stephen Hawking,2,1
252,male,university,intelligence,chess,3,1
252,male,university,intelligence,mathematics,4,1
252,male,university,intelligence,education,5,1
253,male,university,intelligence,3. Books,1,1
253,male,university,intelligence,research,2,1
253,male,university,intelligence,debates,3,1
253,male,university,intelligence,linguistics,4,1
253,male,university,intelligence,analytics,5,1
254,male,university,intelligence,4. Quantum physics,1,1
254,male,university,intelligence,coding,2,1
254,male,university,intelligence,artificial intelligence,3,1
254,male,university,intelligence,neuroscience,4,1
254,male,university,intelligence,innovation,5,1
255,male,university,intelligence,5. Learning,1,1
255,male,university,intelligence,academia,2,1
255,male,university,intelligence,curiosity,3,1
255,male,university,intelligence,expertise,4,1
255,male,university,intelligence,logic,5,1
256,male,university,intelligence,6. Memory,1,1
256,male,university,intelligence,genius,2,1
256,male,university,intelligence,Mensa International,3,1
256,male,university,intelligence,cognitive science,4,1
256,male,university,intelligence,adaptation,5,1
257,male,university,intelligence,7. Philosophy,1,1
257,male,university,intelligence,theories,2,1
257,male,university,intelligence,academics,3,1
257,male,university,intelligence,scholarship,4,1
257,male,university,intelligence,intellect,5,1
258,male,university,intelligence,8. Rational thinking,1,1
258,male,university,intelligence,scientific method,2,1
258,male,university,intelligence,analysis,3,1
258,male,university,intelligence,comprehension,4,1
258,male,university,intelligence,mental agility,5,1
259,male,university,intelligence,9. Information processing,1,1
259,male,university,intelligence,reasoning,2,1
259,male,university,intelligence,deduction,3,1
259,male,university,intelligence,intelligence agencies,4,1
259,male,university,intelligence,espionage,5,1
260,male,university,intelligence,10. Scholarly articles,1,1
260,male,university,intelligence,conferences,2,1
260,male,university,intelligence,seminars,3,1
260,male,university,intelligence,laboratories,4,1
260,male,university,intelligence,thought experiments,5,1
261,male,university,intelligence,Sure,1,1
261,male,university,intelligence,here are ten sets of responses: 1. Books,2,1
261,male,university,intelligence,computer science,3,1
261,male,university,intelligence,chess,4,1
261,male,university,intelligence,debates,5,1
261,male,university,intelligence,Tesla,6,1
262,male,university,intelligence,2. Mathematics,1,1
262,male,university,intelligence,research,2,1
262,male,university,intelligence,Nobel Prize,3,1
262,male,university,intelligence,Einstein,4,1
262,male,university,intelligence,artificial intelligence,5,1
263,male,university,intelligence,3. Quantum physics,1,1
263,male,university,intelligence,coding,2,1
263,male,university,intelligence,Stephen Hawking,3,1
263,male,university,intelligence,problem-solving,4,1
263,male,university,intelligence,Mensa,5,1
264,male,university,intelligence,4. Cognitive psychology,1,1
264,male,university,intelligence,neural networks,2,1
264,male,university,intelligence,space exploration,3,1
264,male,university,intelligence,linguistics,4,1
264,male,university,intelligence,Beethoven,5,1
265,male,university,intelligence,5. Logical reasoning,1,1
265,male,university,intelligence,philosophy,2,1
265,male,university,intelligence,innovation,3,1
265,male,university,intelligence,Silicon Valley,4,1
265,male,university,intelligence,academia,5,1
266,male,university,intelligence,6. Genetics,1,1
266,male,university,intelligence,neuroscience,2,1
266,male,university,intelligence,quantum computing,3,1
266,male,university,intelligence,TED Talks,4,1
266,male,university,intelligence,robotics,5,1
267,male,university,intelligence,7. Theory of relativity,1,1
267,male,university,intelligence,algorithms,2,1
267,male,university,intelligence,blockchain,3,1
267,male,university,intelligence,data analysis,4,1
267,male,university,intelligence,machine learning,5,1
268,male,university,intelligence,8. Critical thinking,1,1
268,male,university,intelligence,patents,2,1
268,male,university,intelligence,start-ups,3,1
268,male,university,intelligence,scientific journals,4,1
268,male,university,intelligence,cryptography,5,1
269,male,university,intelligence,9. Bioengineering,1,1
269,male,university,intelligence,astrophysics,2,1
269,male,university,intelligence,nanotechnology,3,1
269,male,university,intelligence,quantum mechanics,4,1
269,male,university,intelligence,chess masters,5,1
270,male,university,intelligence,10. Intellectual property,1,1
270,male,university,intelligence,breakthroughs,2,1
270,male,university,intelligence,seminars,3,1
270,male,university,intelligence,Stanford,4,1
270,male,university,intelligence,chess,5,1
271,male,university,intelligence,Einstein,1,1
271,male,university,intelligence,IQ tests,2,1
271,male,university,intelligence,chess,3,1
271,male,university,intelligence,problem-solving,4,1
271,male,university,intelligence,innovation,5,1
272,male,university,intelligence,books,1,1
272,male,university,intelligence,technology,2,1
272,male,university,intelligence,university,3,1
272,male,university,intelligence,debate,4,1
272,male,university,intelligence,research,5,1
273,male,university,intelligence,mathematics,1,1
273,male,university,intelligence,physics,2,1
273,male,university,intelligence,coding,3,1
273,male,university,intelligence,analytics,4,1
273,male,university,intelligence,science,5,1
274,male,university,intelligence,creativity,1,1
274,male,university,intelligence,curiosity,2,1
274,male,university,intelligence,learning,3,1
274,male,university,intelligence,knowledge,4,1
274,male,university,intelligence,critical thinking,5,1
275,male,university,intelligence,Mensa,1,1
275,male,university,intelligence,genius,2,1
275,male,university,intelligence,scholarships,3,1
275,male,university,intelligence,education,4,1
275,male,university,intelligence,expertise,5,1
276,male,university,intelligence,artificial intelligence,1,1
276,male,university,intelligence,software development,2,1
276,male,university,intelligence,neuroscience,3,1
276,male,university,intelligence,philosophy,4,1
276,male,university,intelligence,linguistics,5,1
277,male,university,intelligence,startups,1,1
277,male,university,intelligence,patents,2,1
277,male,university,intelligence,inventions,3,1
277,male,university,intelligence,Nobel Prize,4,1
277,male,university,intelligence,conferences,5,1
278,male,university,intelligence,logic puzzles,1,1
278,male,university,intelligence,Sudoku,2,1
278,male,university,intelligence,academic journals,3,1
278,male,university,intelligence,TED Talks,4,1
278,male,university,intelligence,quantum computing,5,1
279,male,university,intelligence,Stephen Hawking,1,1
279,male,university,intelligence,Elon Musk,2,1
279,male,university,intelligence,Bill Gates,3,1
279,male,university,intelligence,Steve Jobs,4,1
279,male,university,intelligence,Mark Zuckerberg,5,1
280,male,university,intelligence,reading,1,1
280,male,university,intelligence,intelligence agencies,2,1
280,male,university,intelligence,cryptography,3,1
280,male,university,intelligence,algorithms,4,1
280,male,university,intelligence,data analysis,5,1
281,male,university,intelligence,Einstein,1,1
281,male,university,intelligence,IQ tests,2,1
281,male,university,intelligence,chess,3,1
281,male,university,intelligence,neuroscience,4,1
281,male,university,intelligence,machine learning,5,1
282,male,university,intelligence,books,1,1
282,male,university,intelligence,debate,2,1
282,male,university,intelligence,critical thinking,3,1
282,male,university,intelligence,research,4,1
282,male,university,intelligence,Mensa,5,1
283,male,university,intelligence,problem-solving,1,1
283,male,university,intelligence,coding,2,1
283,male,university,intelligence,quantum physics,3,1
283,male,university,intelligence,theories,4,1
283,male,university,intelligence,algorithms,5,1
284,male,university,intelligence,education,1,1
284,male,university,intelligence,university,2,1
284,male,university,intelligence,professors,3,1
284,male,university,intelligence,innovation,4,1
284,male,university,intelligence,AI,5,1
285,male,university,intelligence,logic puzzles,1,1
285,male,university,intelligence,data analysis,2,1
285,male,university,intelligence,linguistics,3,1
285,male,university,intelligence,philosophy,4,1
285,male,university,intelligence,psychology,5,1
286,male,university,intelligence,creativity,1,1
286,male,university,intelligence,investment strategies,2,1
286,male,university,intelligence,TED talks,3,1
286,male,university,intelligence,Silicon Valley,4,1
286,male,university,intelligence,patents,5,1
287,male,university,intelligence,rocket science,1,1
287,male,university,intelligence,mathematics,2,1
287,male,university,intelligence,geniuses,3,1
287,male,university,intelligence,scholarships,4,1
287,male,university,intelligence,academic journals,5,1
288,male,university,intelligence,artificial intelligence,1,1
288,male,university,intelligence,computational models,2,1
288,male,university,intelligence,cognitive science,3,1
288,male,university,intelligence,seminars,4,1
288,male,university,intelligence,Stanford,5,1
289,male,university,intelligence,encryption,1,1
289,male,university,intelligence,analytics,2,1
289,male,university,intelligence,robotics,3,1
289,male,university,intelligence,polymath,4,1
289,male,university,intelligence,quantum computing,5,1
290,male,university,intelligence,knowledge,1,1
290,male,university,intelligence,Nobel Prize,2,1
290,male,university,intelligence,breakthroughs,3,1
290,male,university,intelligence,discoveries,4,1
290,male,university,intelligence,intellectual conversations,5,1
291,male,university,intelligence,Einstein,1,1
291,male,university,intelligence,IQ,2,1
291,male,university,intelligence,books,3,1
291,male,university,intelligence,research,4,1
291,male,university,intelligence,university,5,1
292,male,university,intelligence,critical thinking,1,1
292,male,university,intelligence,innovation,2,1
292,male,university,intelligence,technology,3,1
292,male,university,intelligence,problem-solving,4,1
292,male,university,intelligence,mathematics,5,1
293,male,university,intelligence,creativity,1,1
293,male,university,intelligence,TED Talks,2,1
293,male,university,intelligence,chess,3,1
293,male,university,intelligence,quantum physics,4,1
293,male,university,intelligence,coding,5,1
294,male,university,intelligence,education,1,1
294,male,university,intelligence,knowledge,2,1
294,male,university,intelligence,genius,3,1
294,male,university,intelligence,brain,4,1
294,male,university,intelligence,Stephen Hawking,5,1
295,male,university,intelligence,machine learning,1,1
295,male,university,intelligence,data analysis,2,1
295,male,university,intelligence,neuroscience,3,1
295,male,university,intelligence,logic,4,1
295,male,university,intelligence,debates,5,1
296,male,university,intelligence,intelligence agencies,1,1
296,male,university,intelligence,cryptography,2,1
296,male,university,intelligence,algorithms,3,1
296,male,university,intelligence,artificial intelligence,4,1
296,male,university,intelligence,linguistics,5,1
297,male,university,intelligence,wisdom,1,1
297,male,university,intelligence,philosophy,2,1
297,male,university,intelligence,academia,3,1
297,male,university,intelligence,Nobel Prize,4,1
297,male,university,intelligence,scholarships,5,1
298,male,university,intelligence,patents,1,1
298,male,university,intelligence,Silicon Valley,2,1
298,male,university,intelligence,startups,3,1
298,male,university,intelligence,invention,4,1
298,male,university,intelligence,engineering,5,1
299,male,university,intelligence,memory,1,1
299,male,university,intelligence,analytical skills,2,1
299,male,university,intelligence,puzzles,3,1
299,male,university,intelligence,Mensa,4,1
299,male,university,intelligence,science fiction,5,1
300,male,university,intelligence,curiosity,1,1
300,male,university,intelligence,learning,2,1
300,male,university,intelligence,reading,3,1
300,male,university,intelligence,seminars,4,1
300,male,university,intelligence,scholarly articles,5,1
301,male,university,intelligence,Einstein,1,1
301,male,university,intelligence,IQ tests,2,1
301,male,university,intelligence,problem-solving,3,1
301,male,university,intelligence,education,4,1
301,male,university,intelligence,books,5,1
302,male,university,intelligence,reasoning,1,1
302,male,university,intelligence,chess,2,1
302,male,university,intelligence,scientific research,3,1
302,male,university,intelligence,mathematics,4,1
302,male,university,intelligence,creativity,5,1
303,male,university,intelligence,innovation,1,1
303,male,university,intelligence,analytical thinking,2,1
303,male,university,intelligence,logic,3,1
303,male,university,intelligence,technology,4,1
303,male,university,intelligence,expertise,5,1
304,male,university,intelligence,wisdom,1,1
304,male,university,intelligence,cognitive skills,2,1
304,male,university,intelligence,genius,3,1
304,male,university,intelligence,learning,4,1
304,male,university,intelligence,curiosity,5,1
305,male,university,intelligence,algorithms,1,1
305,male,university,intelligence,artificial intelligence,2,1
305,male,university,intelligence,neuroscience,3,1
305,male,university,intelligence,data analysis,4,1
305,male,university,intelligence,coding,5,1
306,male,university,intelligence,critical thinking,1,1
306,male,university,intelligence,debate,2,1
306,male,university,intelligence,philosophy,3,1
306,male,university,intelligence,academia,4,1
306,male,university,intelligence,intelligence agencies,5,1
307,male,university,intelligence,linguistic ability,1,1
307,male,university,intelligence,memory,2,1
307,male,university,intelligence,puzzles,3,1
307,male,university,intelligence,quantum physics,4,1
307,male,university,intelligence,robotics,5,1
308,male,university,intelligence,knowledge,1,1
308,male,university,intelligence,reading,2,1
308,male,university,intelligence,scholarship,3,1
308,male,university,intelligence,intellect,4,1
308,male,university,intelligence,savants,5,1
309,male,university,intelligence,brainpower,1,1
309,male,university,intelligence,thought experiments,2,1
309,male,university,intelligence,analytical philosophy,3,1
309,male,university,intelligence,conceptual understanding,4,1
309,male,university,intelligence,intellectual discourse,5,1
310,male,university,intelligence,cognition,1,1
310,male,university,intelligence,mental agility,2,1
310,male,university,intelligence,abstract thinking,3,1
310,male,university,intelligence,theoretical models,4,1
310,male,university,intelligence,discoveries,5,1
311,male,university,intelligence,Einstein,1,1
311,male,university,intelligence,problem-solving,2,1
311,male,university,intelligence,IQ tests,3,1
311,male,university,intelligence,mathematics,4,1
311,male,university,intelligence,chess,5,1
312,male,university,intelligence,creativity,1,1
312,male,university,intelligence,innovation,2,1
312,male,university,intelligence,Stephen Hawking,3,1
312,male,university,intelligence,research,4,1
312,male,university,intelligence,reading,5,1
313,male,university,intelligence,curiosity,1,1
313,male,university,intelligence,analysis,2,1
313,male,university,intelligence,debates,3,1
313,male,university,intelligence,coding,4,1
313,male,university,intelligence,artificial intelligence,5,1
314,male,university,intelligence,science,1,1
314,male,university,intelligence,neurology,2,1
314,male,university,intelligence,education,3,1
314,male,university,intelligence,philosophy,4,1
314,male,university,intelligence,logic,5,1
315,male,university,intelligence,books,1,1
315,male,university,intelligence,academia,2,1
315,male,university,intelligence,knowledge,3,1
315,male,university,intelligence,wisdom,4,1
315,male,university,intelligence,linguistics,5,1
316,male,university,intelligence,spatial reasoning,1,1
316,male,university,intelligence,memory,2,1
316,male,university,intelligence,critical thinking,3,1
316,male,university,intelligence,genius,4,1
316,male,university,intelligence,learning,5,1
317,male,university,intelligence,intelligence quotient,1,1
317,male,university,intelligence,puzzles,2,1
317,male,university,intelligence,strategy games,3,1
317,male,university,intelligence,neuroscience,4,1
317,male,university,intelligence,computers,5,1
318,male,university,intelligence,history,1,1
318,male,university,intelligence,literature,2,1
318,male,university,intelligence,emotional intelligence,3,1
318,male,university,intelligence,scholarships,4,1
318,male,university,intelligence,data analysis,5,1
319,male,university,intelligence,invention,1,1
319,male,university,intelligence,discovery,2,1
319,male,university,intelligence,psychology,3,1
319,male,university,intelligence,genius,4,1
319,male,university,intelligence,algorithms,5,1
320,male,university,intelligence,intelligence agencies,1,1
320,male,university,intelligence,cryptography,2,1
320,male,university,intelligence,quantum computing,3,1
320,male,university,intelligence,Mensa,4,1
320,male,university,intelligence,patents,5,1
321,male,university,intelligence,Einstein,1,1
321,male,university,intelligence,quantum physics,2,1
321,male,university,intelligence,chess,3,1
321,male,university,intelligence,MIT,4,1
321,male,university,intelligence,logic puzzles,5,1
322,male,university,intelligence,Stephen Hawking,1,1
322,male,university,intelligence,neural networks,2,1
322,male,university,intelligence,cryptography,3,1
322,male,university,intelligence,IQ tests,4,1
322,male,university,intelligence,debates,5,1
323,male,university,intelligence,Alan Turing,1,1
323,male,university,intelligence,machine learning,2,1
323,male,university,intelligence,mathematics,3,1
323,male,university,intelligence,philosophy,4,1
323,male,university,intelligence,coding,5,1
324,male,university,intelligence,Nobel Prize,1,1
324,male,university,intelligence,research,2,1
324,male,university,intelligence,Elon Musk,3,1
324,male,university,intelligence,theoretical physics,4,1
324,male,university,intelligence,linguistics,5,1
325,male,university,intelligence,brain,1,1
325,male,university,intelligence,cognitive science,2,1
325,male,university,intelligence,reading,3,1
325,male,university,intelligence,Mensa,4,1
325,male,university,intelligence,algorithms,5,1
326,male,university,intelligence,artificial intelligence,1,1
326,male,university,intelligence,Silicon Valley,2,1
326,male,university,intelligence,quantum computing,3,1
326,male,university,intelligence,neuroscience,4,1
326,male,university,intelligence,puzzles,5,1
327,male,university,intelligence,data analysis,1,1
327,male,university,intelligence,Mensa,2,1
327,male,university,intelligence,SAT scores,3,1
327,male,university,intelligence,scholarship,4,1
327,male,university,intelligence,innovation,5,1
328,male,university,intelligence,books,1,1
328,male,university,intelligence,academia,2,1
328,male,university,intelligence,chess grandmasters,3,1
328,male,university,intelligence,tech startups,4,1
328,male,university,intelligence,TED Talks,5,1
329,male,university,intelligence,IQ,1,1
329,male,university,intelligence,genius,2,1
329,male,university,intelligence,creativity,3,1
329,male,university,intelligence,Stanford,4,1
329,male,university,intelligence,problem-solving,5,1
330,male,university,intelligence,knowledge,1,1
330,male,university,intelligence,education,2,1
330,male,university,intelligence,Bill Gates,3,1
330,male,university,intelligence,theoretical mathematics,4,1
330,male,university,intelligence,scientific journals,5,1
331,male,university,intelligence,Einstein,1,1
331,male,university,intelligence,books,2,1
331,male,university,intelligence,chess,3,1
331,male,university,intelligence,university,4,1
331,male,university,intelligence,IQ tests,5,1
332,male,university,intelligence,creativity,1,1
332,male,university,intelligence,innovation,2,1
332,male,university,intelligence,technology,3,1
332,male,university,intelligence,science,4,1
332,male,university,intelligence,mathematics,5,1
333,male,university,intelligence,problem-solving,1,1
333,male,university,intelligence,critical thinking,2,1
333,male,university,intelligence,debates,3,1
333,male,university,intelligence,analysis,4,1
333,male,university,intelligence,reasoning,5,1
334,male,university,intelligence,knowledge,1,1
334,male,university,intelligence,education,2,1
334,male,university,intelligence,expertise,3,1
334,male,university,intelligence,scholarship,4,1
334,male,university,intelligence,proficiency,5,1
335,male,university,intelligence,AI,1,1
335,male,university,intelligence,computers,2,1
335,male,university,intelligence,programming,3,1
335,male,university,intelligence,data analysis,4,1
335,male,university,intelligence,machine learning,5,1
336,male,university,intelligence,strategy,1,1
336,male,university,intelligence,logic,2,1
336,male,university,intelligence,puzzles,3,1
336,male,university,intelligence,brain teasers,4,1
336,male,university,intelligence,cognitive skills,5,1
337,male,university,intelligence,wisdom,1,1
337,male,university,intelligence,philosophical,2,1
337,male,university,intelligence,introspection,3,1
337,male,university,intelligence,mindfulness,4,1
337,male,university,intelligence,reflection,5,1
338,male,university,intelligence,success,1,1
338,male,university,intelligence,leadership,2,1
338,male,university,intelligence,influence,3,1
338,male,university,intelligence,communication,4,1
338,male,university,intelligence,adaptability,5,1
339,male,university,intelligence,curiosity,1,1
339,male,university,intelligence,exploration,2,1
339,male,university,intelligence,discovery,3,1
339,male,university,intelligence,research,4,1
339,male,university,intelligence,development,5,1
340,male,university,intelligence,intelligence agencies,1,1
340,male,university,intelligence,espionage,2,1
340,male,university,intelligence,cryptography,3,1
340,male,university,intelligence,national security,4,1
340,male,university,intelligence,surveillance,5,1
341,male,university,intelligence,Einstein,1,1
341,male,university,intelligence,research,2,1
341,male,university,intelligence,AI,3,1
341,male,university,intelligence,chess,4,1
341,male,university,intelligence,Stephen Hawking,5,1
342,male,university,intelligence,logic,1,1
342,male,university,intelligence,IQ test,2,1
342,male,university,intelligence,neuroscience,3,1
342,male,university,intelligence,data analysis,4,1
342,male,university,intelligence,Mensa,5,1
343,male,university,intelligence,books,1,1
343,male,university,intelligence,debate,2,1
343,male,university,intelligence,mathematics,3,1
343,male,university,intelligence,philosophy,4,1
343,male,university,intelligence,coding,5,1
344,male,university,intelligence,genius,1,1
344,male,university,intelligence,innovation,2,1
344,male,university,intelligence,technology,3,1
344,male,university,intelligence,education,4,1
344,male,university,intelligence,analytical skills,5,1
345,male,university,intelligence,problem solving,1,1
345,male,university,intelligence,creativity,2,1
345,male,university,intelligence,rationality,3,1
345,male,university,intelligence,knowledge,4,1
345,male,university,intelligence,academia,5,1
346,male,university,intelligence,physics,1,1
346,male,university,intelligence,algorithms,2,1
346,male,university,intelligence,intelligence agencies,3,1
346,male,university,intelligence,scholarships,4,1
346,male,university,intelligence,cognition,5,1
347,male,university,intelligence,linguistics,1,1
347,male,university,intelligence,critical thinking,2,1
347,male,university,intelligence,patents,3,1
347,male,university,intelligence,quantum computing,4,1
347,male,university,intelligence,TED Talks,5,1
348,male,university,intelligence,curiosity,1,1
348,male,university,intelligence,psychology,2,1
348,male,university,intelligence,breakthroughs,3,1
348,male,university,intelligence,Elon Musk,4,1
348,male,university,intelligence,Nobel Prize,5,1
349,male,university,intelligence,machine learning,1,1
349,male,university,intelligence,logic puzzles,2,1
349,male,university,intelligence,chess masters,3,1
349,male,university,intelligence,scientific journals,4,1
349,male,university,intelligence,encryption,5,1
350,male,university,intelligence,brainpower,1,1
350,male,university,intelligence,intellect,2,1
350,male,university,intelligence,savant,3,1
350,male,university,intelligence,scholarship,4,1
350,male,university,intelligence,theoretical physics,5,1
351,male,university,intelligence,Einstein,1,1
351,male,university,intelligence,mathematics,2,1
351,male,university,intelligence,chess,3,1
351,male,university,intelligence,research,4,1
351,male,university,intelligence,problem-solving,5,1
352,male,university,intelligence,IQ test,1,1
352,male,university,intelligence,reading,2,1
352,male,university,intelligence,debate,3,1
352,male,university,intelligence,university,4,1
352,male,university,intelligence,innovation,5,1
353,male,university,intelligence,technology,1,1
353,male,university,intelligence,coding,2,1
353,male,university,intelligence,artificial intelligence,3,1
353,male,university,intelligence,neuroscience,4,1
353,male,university,intelligence,quantum physics,5,1
354,male,university,intelligence,books,1,1
354,male,university,intelligence,academic journals,2,1
354,male,university,intelligence,conferences,3,1
354,male,university,intelligence,scholarships,4,1
354,male,university,intelligence,patents,5,1
355,male,university,intelligence,curiosity,1,1
355,male,university,intelligence,critical thinking,2,1
355,male,university,intelligence,logic puzzles,3,1
355,male,university,intelligence,memory,4,1
355,male,university,intelligence,learning,5,1
356,male,university,intelligence,Stephen Hawking,1,1
356,male,university,intelligence,laboratory,2,1
356,male,university,intelligence,experiments,3,1
356,male,university,intelligence,data analysis,4,1
356,male,university,intelligence,linguistics,5,1
357,male,university,intelligence,philosophy,1,1
357,male,university,intelligence,algorithm,2,1
357,male,university,intelligence,statistics,3,1
357,male,university,intelligence,theory,4,1
357,male,university,intelligence,education,5,1
358,male,university,intelligence,Mensa,1,1
358,male,university,intelligence,genius,2,1
358,male,university,intelligence,Nobel Prize,3,1
358,male,university,intelligence,astrophysics,4,1
358,male,university,intelligence,analytical skills,5,1
359,male,university,intelligence,creativity,1,1
359,male,university,intelligence,scientific method,2,1
359,male,university,intelligence,reasoning,3,1
359,male,university,intelligence,knowledge,4,1
359,male,university,intelligence,expertise,5,1
360,male,university,intelligence,TED talks,1,1
360,male,university,intelligence,Silicon Valley,2,1
360,male,university,intelligence,quantum computing,3,1
360,male,university,intelligence,cryptography,4,1
360,male,university,intelligence,brain training,5,1
361,male,university,intelligence,- Quantum physics,1,1
361,male,university,intelligence,chess,2,1
