participant_id,gender,education,cue,response,response_position,response_level
143,male,high school,innovation,Bitcoin,5,2
144,male,high school,history,Black Death,1,2
144,male,high school,history,Julius Caesar,2,2
144,male,high school,history,Martin Luther King Jr,3,2
144,male,high school,history,Age of Exploration,4,2
144,male,high school,history,Albert Einstein,5,2
144,male,high school,trivia,pub quiz,1,2
144,male,high school,trivia,sports facts,2,2
144,male,high school,trivia,game night,3,2
144,male,high school,trivia,history questions,4,2
144,male,high school,trivia,movie trivia,5,2
144,male,high school,reading,Learning,1,2
144,male,high school,reading,Knowledge,2,2
144,male,high school,reading,Information,3,2
144,male,high school,reading,Relaxation,4,2
144,male,high school,reading,Hobby,5,2
144,male,high school,scholars,nerd,1,2
144,male,high school,scholars,geek,2,2
144,male,high school,scholars,genius,3,2
144,male,high school,scholars,Aristotle,4,2
144,male,high school,scholars,Shakespeare,5,2
144,male,high school,university,Tuition fees,1,2
144,male,high school,university,textbooks,2,2
144,male,high school,university,scholarships,3,2
144,male,high school,university,lectures,4,2
144,male,high school,university,finals week,5,2
145,male,high school,logic,Spock,1,2
145,male,high school,logic,logic gates,2,2
145,male,high school,logic,programming,3,2
145,male,high school,logic,algorithms,4,2
145,male,high school,logic,chess,5,2
145,male,high school,brain,Knowledge,1,2
145,male,high school,brain,education,2,2
145,male,high school,brain,science,3,2
145,male,high school,brain,focus,4,2
145,male,high school,brain,awareness,5,2
145,male,high school,study,classmates,1,2
145,male,high school,study,study apps,2,2
145,male,high school,study,review sessions,3,2
145,male,high school,study,discussions,4,2
145,male,high school,study,projects,5,2
145,male,high school,research,technology,1,2
145,male,high school,research,medicine,2,2
145,male,high school,research,innovation,3,2
145,male,high school,research,breakthroughs,4,2
145,male,high school,research,research papers,5,2
145,male,high school,professor,knowledge,1,2
145,male,high school,professor,authority,2,2
145,male,high school,professor,educator,3,2
145,male,high school,professor,degree,4,2
145,male,high school,professor,university,5,2
146,male,high school,curiosity,exploration,1,2
146,male,high school,curiosity,discoveries,2,2
146,male,high school,curiosity,question marks,3,2
146,male,high school,curiosity,Google,4,2
146,male,high school,curiosity,NASA,5,2
146,male,high school,wisdom,Wise old man,1,2
146,male,high school,wisdom,Yoda,2,2
146,male,high school,wisdom,proverbs,3,2
146,male,high school,wisdom,life experience,4,2
146,male,high school,wisdom,grandparents,5,2
146,male,high school,intellectual,trivia,1,2
146,male,high school,intellectual,facts,2,2
146,male,high school,intellectual,learning,3,2
146,male,high school,intellectual,psychology,4,2
146,male,high school,intellectual,Socrates,5,2
146,male,high school,debate,opinion,1,2
146,male,high school,debate,discuss,2,2
146,male,high school,debate,microphone,3,2
146,male,high school,debate,audience,4,2
146,male,high school,debate,preparation,5,2
146,male,high school,theories,Survival of the Fittest,1,2
146,male,high school,theories,Atomic Theory,2,2
146,male,high school,theories,Theory of Relativity,3,2
146,male,high school,theories,Pythagorean Theorem,4,2
146,male,high school,theories,Scientific Method,5,2
147,male,high school,programming,web design,1,2
147,male,high school,programming,HTML,2,2
147,male,high school,programming,CSS,3,2
147,male,high school,programming,WordPress,4,2
147,male,high school,programming,digital marketing,5,2
147,male,high school,languages,High school classes,1,2
147,male,high school,languages,College,2,2
147,male,high school,languages,Foreign countries,3,2
147,male,high school,languages,Travel,4,2
147,male,high school,languages,Culture,5,2
147,male,high school,intelligence agencies,Black ops,1,2
147,male,high school,intelligence agencies,Covert operations,2,2
147,male,high school,intelligence agencies,Intelligence sharing,3,2
147,male,high school,intelligence agencies,Satellite imagery,4,2
147,male,high school,intelligence agencies,Interrogation techniques,5,2
147,male,high school,cryptography,James Bond,1,2
147,male,high school,cryptography,national security,2,2
147,male,high school,cryptography,Enigma machine,3,2
147,male,high school,cryptography,cybersecurity courses,4,2
147,male,high school,cryptography,hash algorithms,5,2
147,male,high school,Alan Turing,Bletchley Park,1,2
147,male,high school,Alan Turing,cracking codes,2,2
147,male,high school,Alan Turing,British hero,3,2
147,male,high school,Alan Turing,tragic end,4,2
147,male,high school,Alan Turing,Turing machine,5,2
148,male,high school,memory,camping with family,1,2
148,male,high school,memory,winning a trophy,2,2
148,male,high school,memory,learning guitar,3,2
148,male,high school,memory,prom night,4,2
148,male,high school,memory,first computer,5,2
148,male,high school,concentration,Focus,1,2
148,male,high school,concentration,meditation,2,2
148,male,high school,concentration,mindfulness,3,2
148,male,high school,concentration,concentration exercises,4,2
148,male,high school,concentration,brain,5,2
148,male,high school,analytics,market research,1,2
148,male,high school,analytics,consumer behavior,2,2
148,male,high school,analytics,NFL records,3,2
148,male,high school,analytics,academic performance,4,2
148,male,high school,analytics,software updates,5,2
148,male,high school,philosophy,Aristotle,1,2
148,male,high school,philosophy,Plato,2,2
148,male,high school,philosophy,Socrates,3,2
148,male,high school,philosophy,philosophy class,4,2
148,male,high school,philosophy,I think therefore I am,5,2
148,male,high school,creativity,sketches,1,2
148,male,high school,creativity,rap,2,2
148,male,high school,creativity,entrepreneurship,3,2
148,male,high school,creativity,marketing,4,2
148,male,high school,creativity,crafts,5,2
149,male,high school,exams,Coffee,1,2
149,male,high school,exams,energy drinks,2,2
149,male,high school,exams,snacks,3,2
149,male,high school,exams,library,4,2
149,male,high school,exams,group study,5,2
149,male,high school,SAT,College Board,1,2
149,male,high school,SAT,Multiple choice questions,2,2
149,male,high school,SAT,Critical Reading,3,2
149,male,high school,SAT,Essay writing,4,2
149,male,high school,SAT,SAT scores,5,2
149,male,high school,GPA,University,1,2
149,male,high school,GPA,Competition,2,2
149,male,high school,GPA,Report card,3,2
149,male,high school,GPA,Dean s list,4,2
149,male,high school,GPA,Success,5,2
149,male,high school,scholarships,College,1,2
149,male,high school,scholarships,money,2,2
149,male,high school,scholarships,essays,3,2
149,male,high school,scholarships,GPA,4,2
149,male,high school,scholarships,application,5,2
149,male,high school,valedictorian,Smartest student,1,2
149,male,high school,valedictorian,graduation speech,2,2
149,male,high school,valedictorian,straight A s,3,2
149,male,high school,valedictorian,top of the class,4,2
149,male,high school,valedictorian,scholarship opportunities,5,2
150,male,high school,puzzles,Hidden objects,1,2
150,male,high school,puzzles,Puzzle magazines,2,2
150,male,high school,puzzles,Detective puzzles,3,2
150,male,high school,puzzles,Problem solving,4,2
150,male,high school,puzzles,Puzzle quests,5,2
150,male,high school,strategy games,Heroes of Might and Magic,1,2
150,male,high school,strategy games,Mount Blade,2,2
150,male,high school,strategy games,Warhammer K,3,2
150,male,high school,strategy games,Dungeons Dragons,4,2
150,male,high school,strategy games,Gwent,5,2
150,male,high school,inventions,Wheel,1,2
150,male,high school,inventions,computer,2,2
150,male,high school,inventions,printing press,3,2
150,male,high school,inventions,television,4,2
150,male,high school,inventions,telephone,5,2
150,male,high school,space exploration,Buzz Aldrin,1,2
150,male,high school,space exploration,Sputnik,2,2
150,male,high school,space exploration,zero gravity,3,2
150,male,high school,space exploration,space colony,4,2
150,male,high school,space exploration,warp drive,5,2
150,male,high school,Elon Musk,flamethrower,1,2
150,male,high school,Elon Musk,PayPal,2,2
150,male,high school,Elon Musk,entrepreneur,3,2
150,male,high school,Elon Musk,Neuralink,4,2
150,male,high school,Elon Musk,cryptocurrency,5,2
151,male,high school,smart,library,1,2
151,male,high school,smart,doctor,2,2
151,male,high school,smart,quantum mechanics,3,2
151,male,high school,smart,Google,4,2
151,male,high school,smart,scholarship,5,2
151,male,high school,genius,Isaac Newton,1,2
151,male,high school,genius,Albert Einstein,2,2
151,male,high school,genius,Thomas Edison,3,2
151,male,high school,genius,Nikola Tesla,4,2
151,male,high school,genius,Galileo Galilei,5,2
151,male,high school,IQ,tests,1,2
151,male,high school,IQ,Mensa,2,2
151,male,high school,IQ,smart people,3,2
151,male,high school,IQ,genius level,4,2
151,male,high school,IQ,intelligence quotient,5,2
151,male,high school,Einstein,Genius,1,2
151,male,high school,Einstein,E=mc,2,2
151,male,high school,Einstein,Relativity,3,2
151,male,high school,Einstein,Crazy hair,4,2
151,male,high school,Einstein,Albert Einstein,5,2
151,male,high school,books,Bookstores,1,2
151,male,high school,books,Coffee,2,2
151,male,high school,books,Relaxation,3,2
151,male,high school,books,Browsing,4,2
151,male,high school,books,Purchases,5,2
152,male,high school,brain,Headache,1,2
152,male,high school,brain,dreams,2,2
152,male,high school,brain,problem solving,3,2
152,male,high school,brain,creativity,4,2
152,male,high school,brain,mental health,5,2
152,male,high school,science,Climate change,1,2
152,male,high school,science,Global warming,2,2
152,male,high school,science,Environment,3,2
152,male,high school,science,Ozone layer,4,2
152,male,high school,science,Ecology,5,2
152,male,high school,clever,smart,1,2
152,male,high school,clever,quick witted,2,2
152,male,high school,clever,inventive,3,2
152,male,high school,clever,genius,4,2
152,male,high school,clever,solutions,5,2
152,male,high school,technology,voice assistants,1,2
152,male,high school,technology,augmented reality,2,2
152,male,high school,technology,D printing,3,2
152,male,high school,technology,digital cameras,4,2
152,male,high school,technology,wearables,5,2
152,male,high school,learning,classes,1,2
152,male,high school,learning,studying,2,2
152,male,high school,learning,school,3,2
152,male,high school,learning,science,4,2
152,male,high school,learning,grades,5,2
153,male,high school,tests,History class,1,2
153,male,high school,tests,book report,2,2
153,male,high school,tests,language exams,3,2
153,male,high school,tests,GPA calculator,4,2
153,male,high school,tests,extracurricular activities,5,2
153,male,high school,university,Career fairs,1,2
153,male,high school,university,campus police,2,2
153,male,high school,university,lecture halls,3,2
153,male,high school,university,group projects,4,2
153,male,high school,university,GPA,5,2
153,male,high school,knowledge,innovation,1,2
153,male,high school,knowledge,discovery,2,2
153,male,high school,knowledge,understanding,3,2
153,male,high school,knowledge,enlightenment,4,2
153,male,high school,knowledge,insight,5,2
153,male,high school,professor,theory,1,2
153,male,high school,professor,lab,2,2
153,male,high school,professor,quiz,3,2
153,male,high school,professor,essay,4,2
153,male,high school,professor,graduate,5,2
153,male,high school,study,books,1,2
153,male,high school,study,exams,2,2
153,male,high school,study,homework,3,2
153,male,high school,study,late nights,4,2
153,male,high school,study,grades,5,2
154,male,high school,wisdom,practical knowledge,1,2
154,male,high school,wisdom,intuition,2,2
154,male,high school,wisdom,wisdom literature,3,2
154,male,high school,wisdom,counsel,4,2
154,male,high school,wisdom,hindsight,5,2
154,male,high school,logic,brains,1,2
154,male,high school,logic,strategy games,2,2
154,male,high school,logic,laws of thought,3,2
154,male,high school,logic,software,4,2
154,male,high school,logic,proofs,5,2
154,male,high school,problem solving,software installation,1,2
154,male,high school,problem solving,network setup,2,2
154,male,high school,problem solving,mechanical repairs,3,2
154,male,high school,problem solving,carpentry,4,2
154,male,high school,problem solving,landscaping,5,2
154,male,high school,analytics,sports statistics,1,2
154,male,high school,analytics,business reports,2,2
154,male,high school,analytics,computer algorithms,3,2
154,male,high school,analytics,Google Analytics,4,2
154,male,high school,analytics,school grades,5,2
154,male,high school,strategy,Fishing strategies,1,2
154,male,high school,strategy,budgeting,2,2
154,male,high school,strategy,survival skills,3,2
154,male,high school,strategy,basketball plays,4,2
154,male,high school,strategy,personal development,5,2
155,male,high school,intelligent people,Bill Gates,1,2
155,male,high school,intelligent people,Stephen Hawking,2,2
155,male,high school,intelligent people,Elon Musk,3,2
155,male,high school,intelligent people,doctors,4,2
155,male,high school,intelligent people,lawyers,5,2
155,male,high school,education,high school,1,2
155,male,high school,education,gym class,2,2
155,male,high school,education,friends,3,2
155,male,high school,education,projects,4,2
155,male,high school,education,reading,5,2
155,male,high school,degrees,law degree,1,2
155,male,high school,degrees,PhD,2,2
155,male,high school,degrees,measurement,3,2
155,male,high school,degrees,oven,4,2
155,male,high school,degrees,grill,5,2
155,male,high school,academics,Lab Reports,1,2
155,male,high school,academics,Algebra,2,2
155,male,high school,academics,Literature,3,2
155,male,high school,academics,Calculus,4,2
155,male,high school,academics,Biology,5,2
155,male,high school,expertise,chef,1,2
155,male,high school,expertise,physiotherapist,2,2
155,male,high school,expertise,journalist,3,2
155,male,high school,expertise,police officer,4,2
155,male,high school,expertise,firefighter,5,2
156,male,high school,math,Percentage,1,2
156,male,high school,math,Variable,2,2
156,male,high school,math,Polynomial,3,2
156,male,high school,math,Binomial,4,2
156,male,high school,math,Rational,5,2
156,male,high school,physics,vectors,1,2
156,male,high school,physics,gravity waves,2,2
156,male,high school,physics,Higgs boson,3,2
156,male,high school,physics,dark matter,4,2
156,male,high school,physics,telescopes,5,2
156,male,high school,chemistry,periodic table,1,2
156,male,high school,chemistry,experiments,2,2
156,male,high school,chemistry,laboratory,3,2
156,male,high school,chemistry,Bunsen burner,4,2
156,male,high school,chemistry,atoms,5,2
156,male,high school,biology,Hormones,1,2
156,male,high school,biology,Neuroscience,2,2
156,male,high school,biology,Immune system,3,2
156,male,high school,biology,Fish,4,2
156,male,high school,biology,Birds,5,2
156,male,high school,research,experiments,1,2
156,male,high school,research,clinical trials,2,2
156,male,high school,research,research teams,3,2
156,male,high school,research,labs,4,2
156,male,high school,research,research methods,5,2
157,male,high school,curiosity,Woodworking,1,2
157,male,high school,curiosity,metalworking,2,2
157,male,high school,curiosity,home renovation,3,2
157,male,high school,curiosity,landscaping designs,4,2
157,male,high school,curiosity,sustainable living,5,2
157,male,high school,creativity,storytelling,1,2
157,male,high school,creativity,mural,2,2
157,male,high school,creativity,DJing,3,2
157,male,high school,creativity,filmmaking,4,2
157,male,high school,creativity,acting,5,2
157,male,high school,innovation,Gaming,1,2
157,male,high school,innovation,esports,2,2
157,male,high school,innovation,streaming services,3,2
157,male,high school,innovation,mobile apps,4,2
157,male,high school,innovation,virtual communities,5,2
157,male,high school,invention,Jet engine,1,2
157,male,high school,invention,Bullet train,2,2
157,male,high school,invention,Skateboard,3,2
157,male,high school,invention,Electric guitar,4,2
157,male,high school,invention,D printer,5,2
157,male,high school,advancements,Communication,1,2
157,male,high school,advancements,social media,2,2
157,male,high school,advancements,G networks,3,2
157,male,high school,advancements,video calls,4,2
157,male,high school,advancements,cloud computing,5,2
158,male,high school,reading,Fantasy,1,2
158,male,high school,reading,history,2,2
158,male,high school,reading,homework,3,2
158,male,high school,reading,silence,4,2
158,male,high school,reading,pages,5,2
158,male,high school,critical thinking,strategic thinking,1,2
158,male,high school,critical thinking,logical fallacies,2,2
158,male,high school,critical thinking,argumentative essays,3,2
158,male,high school,critical thinking,scientific method,4,2
158,male,high school,critical thinking,cognitive skills,5,2
158,male,high school,discussions,DIY projects,1,2
158,male,high school,discussions,home improvement,2,2
158,male,high school,discussions,gadgets,3,2
158,male,high school,discussions,space exploration,4,2
158,male,high school,discussions,military,5,2
158,male,high school,lectures,math,1,2
158,male,high school,lectures,science,2,2
158,male,high school,lectures,history,3,2
158,male,high school,lectures,literature,4,2
158,male,high school,lectures,presentation,5,2
158,male,high school,seminars,Sales,1,2
158,male,high school,seminars,marketing,2,2
158,male,high school,seminars,strategies,3,2
158,male,high school,seminars,products,4,2
158,male,high school,seminars,branding,5,2
159,male,high school,intelligence agencies,FBI,1,2
159,male,high school,intelligence agencies,CIA,2,2
159,male,high school,intelligence agencies,NSA,3,2
159,male,high school,intelligence agencies,surveillance drones,4,2
159,male,high school,intelligence agencies,espionage,5,2
159,male,high school,spies,encryption,1,2
159,male,high school,spies,cyber espionage,2,2
159,male,high school,spies,NSA,3,2
159,male,high school,spies,dead drops,4,2
159,male,high school,spies,signal intelligence,5,2
159,male,high school,cryptography,code breaking,1,2
159,male,high school,cryptography,secret messages,2,2
159,male,high school,cryptography,military,3,2
159,male,high school,cryptography,hacking,4,2
159,male,high school,cryptography,encryption,5,2
159,male,high school,codes,Computer programming,1,2
159,male,high school,codes,secret messages,2,2
159,male,high school,codes,video games,3,2
159,male,high school,codes,hacking,4,2
159,male,high school,codes,Morse code,5,2
159,male,high school,secrets,underground club,1,2
159,male,high school,secrets,exclusive membership,2,2
159,male,high school,secrets,bootleg,3,2
159,male,high school,secrets,undisclosed location,4,2
159,male,high school,secrets,black market,5,2
160,male,high school,chess,king,1,2
160,male,high school,chess,knights,2,2
160,male,high school,chess,rooks,3,2
160,male,high school,chess,bishops,4,2
160,male,high school,chess,chess pieces,5,2
160,male,high school,puzzles,Tetris,1,2
160,male,high school,puzzles,Scrabble,2,2
160,male,high school,puzzles,puzzle hunts,3,2
160,male,high school,puzzles,optical illusions,4,2
160,male,high school,puzzles,detective puzzles,5,2
160,male,high school,games,Football,1,2
160,male,high school,games,Basketball,2,2
160,male,high school,games,Call of Duty,3,2
160,male,high school,games,Fortnite,4,2
160,male,high school,games,Poker,5,2
160,male,high school,strategy,Warfare,1,2
160,male,high school,strategy,marketing,2,2
160,male,high school,strategy,football formations,3,2
160,male,high school,strategy,leadership,4,2
160,male,high school,strategy,problem solving,5,2
160,male,high school,competition,fishing,1,2
160,male,high school,competition,hunting,2,2
160,male,high school,competition,outdoors,3,2
160,male,high school,competition,survival,4,2
160,male,high school,competition,equipment,5,2
161,male,high school,IQ tests,Smart people,1,2
161,male,high school,IQ tests,intelligence,2,2
161,male,high school,IQ tests,Mensa,3,2
161,male,high school,IQ tests,SAT scores,4,2
161,male,high school,IQ tests,puzzles,5,2
161,male,high school,Albert Einstein,Hair,1,2
161,male,high school,Albert Einstein,genius,2,2
161,male,high school,Albert Einstein,E=mc^,3,2
161,male,high school,Albert Einstein,scientist,4,2
161,male,high school,Albert Einstein,Theory of Relativity,5,2
161,male,high school,smart,rocket science,1,2
161,male,high school,smart,Beethoven,2,2
161,male,high school,smart,coding,3,2
161,male,high school,smart,Nobel Prize,4,2
161,male,high school,smart,Stephen Hawking,5,2
161,male,high school,college,Bachelor s degree,1,2
161,male,high school,college,Campus life,2,2
161,male,high school,college,Study groups,3,2
161,male,high school,college,College town,4,2
161,male,high school,college,Alumni,5,2
161,male,high school,technology,video games,1,2
161,male,high school,technology,smartwatches,2,2
161,male,high school,technology,tablets,3,2
161,male,high school,technology,laptops,4,2
161,male,high school,technology,augmented reality,5,2
162,male,high school,books,Novels,1,2
162,male,high school,books,Adventure,2,2
162,male,high school,books,Fantasy,3,2
162,male,high school,books,Science Fiction,4,2
162,male,high school,books,Authors,5,2
162,male,high school,genius,Isaac Newton,1,2
162,male,high school,genius,Science fiction,2,2
162,male,high school,genius,Stephen Hawking,3,2
162,male,high school,genius,Elon Musk,4,2
162,male,high school,genius,Robotics,5,2
162,male,high school,chess,pawns,1,2
162,male,high school,chess,grandmaster,2,2
162,male,high school,chess,queen s gambit,3,2
162,male,high school,chess,tournaments,4,2
162,male,high school,chess,Magnus Carlsen,5,2
162,male,high school,Elon Musk,memes,1,2
162,male,high school,Elon Musk,Dogecoin,2,2
162,male,high school,Elon Musk,South Africa,3,2
162,male,high school,Elon Musk,electric vehicles,4,2
162,male,high school,Elon Musk,space tourism,5,2
162,male,high school,Stephen Hawking,Genius,1,2
162,male,high school,Stephen Hawking,Wheelchair,2,2
162,male,high school,Stephen Hawking,Astrophysicist,3,2
162,male,high school,Stephen Hawking,Black Hole Information Paradox,4,2
162,male,high school,Stephen Hawking,Cambridge,5,2
163,male,high school,reading,Fantasy,1,2
163,male,high school,reading,Adventure,2,2
163,male,high school,reading,History,3,2
163,male,high school,reading,Science Fiction,4,2
163,male,high school,reading,Biography,5,2
163,male,high school,academics,Graduation,1,2
163,male,high school,academics,SAT,2,2
163,male,high school,academics,Peer Study,3,2
163,male,high school,academics,Tutoring,4,2
163,male,high school,academics,Note taking,5,2
163,male,high school,science,medicine,1,2
163,male,high school,science,vaccines,2,2
163,male,high school,science,doctors,3,2
163,male,high school,science,diseases,4,2
163,male,high school,science,health,5,2
163,male,high school,math,Class,1,2
163,male,high school,math,Pencil,2,2
163,male,high school,math,Notebook,3,2
163,male,high school,math,Division,4,2
163,male,high school,math,Addition,5,2
163,male,high school,high grades,late nights,1,2
163,male,high school,high grades,library,2,2
163,male,high school,high grades,term papers,3,2
163,male,high school,high grades,group projects,4,2
163,male,high school,high grades,graduation,5,2
164,male,high school,problem solving,language learning,1,2
164,male,high school,problem solving,cultural adaptation,2,2
164,male,high school,problem solving,sales tactics,3,2
164,male,high school,problem solving,customer service issues,4,2
164,male,high school,problem solving,project management,5,2
164,male,high school,Bill Gates,monopoly,1,2
164,male,high school,Bill Gates,Windows XP,2,2
164,male,high school,Bill Gates,development,3,2
164,male,high school,Bill Gates,smart home,4,2
164,male,high school,Bill Gates,Warren Buffett,5,2
164,male,high school,innovation,computers,1,2
164,male,high school,innovation,internet,2,2
164,male,high school,innovation,artificial intelligence,3,2
164,male,high school,innovation,robotics,4,2
164,male,high school,innovation,D printing,5,2
164,male,high school,research,innovation,1,2
164,male,high school,research,space,2,2
164,male,high school,research,NASA,3,2
164,male,high school,research,environment,4,2
164,male,high school,research,energy,5,2
164,male,high school,knowledge,brains,1,2
164,male,high school,knowledge,smart,2,2
164,male,high school,knowledge,knowledgeable,3,2
164,male,high school,knowledge,educated,4,2
164,male,high school,knowledge,skilled,5,2
165,male,high school,brain,Concentration,1,2
165,male,high school,brain,meditation,2,2
165,male,high school,brain,mindfulness,3,2
165,male,high school,brain,intelligence tests,4,2
165,male,high school,brain,cognitive skills,5,2
165,male,high school,education,lectures,1,2
165,male,high school,education,projects,2,2
165,male,high school,education,group work,3,2
165,male,high school,education,report cards,4,2
165,male,high school,education,recess,5,2
165,male,high school,learning,study groups,1,2
165,male,high school,learning,essays,2,2
165,male,high school,learning,biology,3,2
165,male,high school,learning,chemistry,4,2
165,male,high school,learning,physics,5,2
165,male,high school,artificial intelligence,machine learning,1,2
165,male,high school,artificial intelligence,voice recognition,2,2
165,male,high school,artificial intelligence,surveillance cameras,3,2
165,male,high school,artificial intelligence,sci fi novels,4,2
165,male,high school,artificial intelligence,automated customer service,5,2
165,male,high school,Stephen King,Scary,1,2
165,male,high school,Stephen King,books,2,2
165,male,high school,Stephen King,Maine,3,2
165,male,high school,Stephen King,Pet Sematary,4,2
165,male,high school,Stephen King,Carrie,5,2
166,male,high school,critical thinking,research,1,2
166,male,high school,critical thinking,evidence,2,2
166,male,high school,critical thinking,debate,3,2
166,male,high school,critical thinking,skepticism,4,2
166,male,high school,critical thinking,curiosity,5,2
166,male,high school,debates,policy,1,2
166,male,high school,debates,analysis,2,2
166,male,high school,debates,critical thinking,3,2
166,male,high school,debates,rebuttal,4,2
166,male,high school,debates,participation,5,2
166,male,high school,physics,inertia,1,2
166,male,high school,physics,momentum,2,2
166,male,high school,physics,pressure,3,2
166,male,high school,physics,sound waves,4,2
166,male,high school,physics,atomic structure,5,2
166,male,high school,coding,difficult,1,2
166,male,high school,coding,math,2,2
166,male,high school,coding,algorithms,3,2
166,male,high school,coding,learning,4,2
166,male,high school,coding,career opportunities,5,2
166,male,high school,philosophy,Big questions,1,2
166,male,high school,philosophy,ancient civilizations,2,2
166,male,high school,philosophy,logic,3,2
166,male,high school,philosophy,reasoning,4,2
166,male,high school,philosophy,wisdom,5,2
167,male,high school,logic puzzles,word puzzles,1,2
167,male,high school,logic puzzles,anagrams,2,2
167,male,high school,logic puzzles,cryptography,3,2
167,male,high school,logic puzzles,treasure hunts,4,2
167,male,high school,logic puzzles,scavenger hunts,5,2
167,male,high school,Mensa,Brain power,1,2
167,male,high school,Mensa,Clever people,2,2
167,male,high school,Mensa,Intelligence club,3,2
167,male,high school,Mensa,Mensa test,4,2
167,male,high school,Mensa,High IQ society,5,2
167,male,high school,knowledge competitions,trivia night,1,2
167,male,high school,knowledge competitions,Who Wants to Be a Millionaire,2,2
167,male,high school,knowledge competitions,academic decathlon,3,2
167,male,high school,knowledge competitions,math Olympiad,4,2
167,male,high school,knowledge competitions,chess tournament,5,2
167,male,high school,scholarships,FAFSA,1,2
167,male,high school,scholarships,grants,2,2
167,male,high school,scholarships,loans,3,2
167,male,high school,scholarships,tuition,4,2
167,male,high school,scholarships,deadlines,5,2
167,male,high school,intelligence agencies,CIA,1,2
167,male,high school,intelligence agencies,GPS tracking,2,2
167,male,high school,intelligence agencies,NSA,3,2
167,male,high school,intelligence agencies,international espionage,4,2
167,male,high school,intelligence agencies,hackers,5,2
168,male,high school,history,Industrial Revolution,1,2
168,male,high school,history,Genghis Khan,2,2
168,male,high school,history,the Renaissance,3,2
168,male,high school,history,slavery,4,2
168,male,high school,history,the Cold War,5,2
168,male,high school,writing,Scripts,1,2
168,male,high school,writing,screenplay,2,2
168,male,high school,writing,handwriting,3,2
168,male,high school,writing,posts,4,2
168,male,high school,writing,assignments,5,2
168,male,high school,Nikola Tesla,Inventor,1,2
168,male,high school,Nikola Tesla,alternating current,2,2
168,male,high school,Nikola Tesla,Nikola Tesla Museum,3,2
168,male,high school,Nikola Tesla,electrical engineer,4,2
168,male,high school,Nikola Tesla,wireless technology,5,2
168,male,high school,languages,Communication,1,2
168,male,high school,languages,Conversation,2,2
168,male,high school,languages,Listening,3,2
168,male,high school,languages,Reading,4,2
168,male,high school,languages,Pronunciation,5,2
168,male,high school,memory,memorable meals,1,2
168,male,high school,memory,first flight,2,2
168,male,high school,memory,amusement parks,3,2
168,male,high school,memory,first breakup,4,2
168,male,high school,memory,learning to bike,5,2
169,male,high school,creativity,Art,1,2
169,male,high school,creativity,drawing,2,2
169,male,high school,creativity,music,3,2
169,male,high school,creativity,invention,4,2
169,male,high school,creativity,imagination,5,2
169,male,high school,inventions,Light bulb,1,2
169,male,high school,inventions,smartphone,2,2
169,male,high school,inventions,internet,3,2
169,male,high school,inventions,car,4,2
169,male,high school,inventions,airplane,5,2
169,male,high school,analysis,psychology,1,2
169,male,high school,analysis,behavior,2,2
169,male,high school,analysis,personality,3,2
169,male,high school,analysis,motivation,4,2
169,male,high school,analysis,emotions,5,2
169,male,high school,Sherlock Holmes,Moriarty,1,2
169,male,high school,Sherlock Holmes,deerstalker hat,2,2
169,male,high school,Sherlock Holmes,Scotland Yard,3,2
169,male,high school,Sherlock Holmes,Elementary,4,2
169,male,high school,Sherlock Holmes,my dear Watson,5,2
169,male,high school,Sherlock Holmes,deduction,6,2
169,male,high school,data science,internet,1,2
169,male,high school,data science,Silicon Valley,2,2
169,male,high school,data science,analytics,3,2
169,male,high school,data science,data mining,4,2
169,male,high school,data science,cloud computing,5,2
170,male,high school,curiosity,Video games,1,2
170,male,high school,curiosity,virtual reality,2,2
170,male,high school,curiosity,new gadgets,3,2
170,male,high school,curiosity,social media trends,4,2
170,male,high school,curiosity,streaming services,5,2
170,male,high school,documentaries,Pandemics,1,2
170,male,high school,documentaries,HBO,2,2
170,male,high school,documentaries,Underwater Worlds,3,2
170,male,high school,documentaries,Street Art,4,2
170,male,high school,documentaries,Cold War,5,2
170,male,high school,psychology,Depression,1,2
170,male,high school,psychology,Anxiety,2,2
170,male,high school,psychology,IQ tests,3,2
170,male,high school,psychology,Dreams,4,2
170,male,high school,psychology,Memory,5,2
170,male,high school,neurology,thinking,1,2
170,male,high school,neurology,brain injury,2,2
170,male,high school,neurology,paralysis,3,2
170,male,high school,neurology,neurologist,4,2
170,male,high school,neurology,Alzheimer s,5,2
170,male,high school,space exploration,telescopes,1,2
170,male,high school,space exploration,Andromeda Galaxy,2,2
170,male,high school,space exploration,light year,3,2
170,male,high school,space exploration,quantum mechanics,4,2
170,male,high school,space exploration,space debris,5,2
171,male,high school,Smart,library,1,2
171,male,high school,Smart,university,2,2
171,male,high school,Smart,Stephen Hawking,3,2
171,male,high school,Smart,programming,4,2
171,male,high school,Smart,AI,5,2
171,male,high school,Einstein,Mad scientist,1,2
171,male,high school,Einstein,E=mc,2,2
171,male,high school,Einstein,Brainy,3,2
171,male,high school,Einstein,Nobel Prize,4,2
171,male,high school,Einstein,Physics genius,5,2
171,male,high school,IQ,IQ score,1,2
171,male,high school,IQ,school,2,2
171,male,high school,IQ,geniuses,3,2
171,male,high school,IQ,puzzles,4,2
171,male,high school,IQ,standardized tests,5,2
171,male,high school,books,Comics,1,2
171,male,high school,books,Graphic Novels,2,2
171,male,high school,books,Manga,3,2
171,male,high school,books,Illustrations,4,2
