participant_id,gender,education,cue,response,response_position,response_level
100,male,high school,awareness,alertness,5,2
100,male,high school,education,math,1,2
100,male,high school,education,science,2,2
100,male,high school,education,English,3,2
100,male,high school,education,history,4,2
100,male,high school,education,physical education,5,2
100,male,high school,scholarship,Minority scholarships,1,2
100,male,high school,scholarship,diversity,2,2
100,male,high school,scholarship,inclusion,3,2
100,male,high school,scholarship,equity,4,2
100,male,high school,scholarship,support,5,2
100,male,high school,intellectuality,creativity,1,2
100,male,high school,intellectuality,essays,2,2
100,male,high school,intellectuality,theories,3,2
100,male,high school,intellectuality,studies,4,2
100,male,high school,intellectuality,experiments,5,2
101,male,high school,Einstein,Theory of Relativity,1,2
101,male,high school,Einstein,Genius,2,2
101,male,high school,Einstein,Crazy Hair,3,2
101,male,high school,Einstein,E=mc^2,4,2
101,male,high school,Einstein,Physicist,5,2
101,male,high school,books,Biographies,1,2
101,male,high school,books,Self-help,2,2
101,male,high school,books,Reading nook,3,2
101,male,high school,books,Study,4,2
101,male,high school,books,Inspiration,5,2
101,male,high school,chess,Strategy,1,2
101,male,high school,chess,intelligence,2,2
101,male,high school,chess,board game,3,2
101,male,high school,chess,knights,4,2
101,male,high school,chess,checkmate,5,2
101,male,high school,college,Debt,1,2
101,male,high school,college,opportunity,2,2
101,male,high school,college,freedom,3,2
101,male,high school,college,stress,4,2
101,male,high school,college,partying,5,2
101,male,high school,smartwatch,Battery Life,1,2
101,male,high school,smartwatch,Smart Home Control,2,2
101,male,high school,smartwatch,GPS,3,2
101,male,high school,smartwatch,Music Control,4,2
101,male,high school,smartwatch,Notifications,5,2
102,male,high school,IQ test,Questionnaire,1,2
102,male,high school,IQ test,Thinking,2,2
102,male,high school,IQ test,Aptitude,3,2
102,male,high school,IQ test,Capability,4,2
102,male,high school,IQ test,Knowledge,5,2
102,male,high school,genius,music,1,2
102,male,high school,genius,Mozart,2,2
102,male,high school,genius,composition,3,2
102,male,high school,genius,prodigy,4,2
102,male,high school,genius,Beethoven,5,2
102,male,high school,computer,Email,1,2
102,male,high school,computer,Social Media,2,2
102,male,high school,computer,Online Shopping,3,2
102,male,high school,computer,Streaming,4,2
102,male,high school,computer,Music,5,2
102,male,high school,library,Knowledge,1,2
102,male,high school,library,peace,2,2
102,male,high school,library,learning,3,2
102,male,high school,library,history,4,2
102,male,high school,library,magazines,5,2
102,male,high school,debate club,Public speaking,1,2
102,male,high school,debate club,arguments,2,2
102,male,high school,debate club,school tournaments,3,2
102,male,high school,debate club,critical thinking,4,2
102,male,high school,debate club,persuasive skills,5,2
103,male,high school,brain,stress,1,2
103,male,high school,brain,relaxation,2,2
103,male,high school,brain,meditation,3,2
103,male,high school,brain,overthinking,4,2
103,male,high school,brain,calm,5,2
103,male,high school,puzzle,math,1,2
103,male,high school,puzzle,code,2,2
103,male,high school,puzzle,decryption,3,2
103,male,high school,puzzle,analysis,4,2
103,male,high school,puzzle,cryptography,5,2
103,male,high school,university,higher learning,1,2
103,male,high school,university,study abroad,2,2
103,male,high school,university,academic pressure,3,2
103,male,high school,university,majors,4,2
103,male,high school,university,minors,5,2
103,male,high school,technology,Automation,1,2
103,male,high school,technology,remote work,2,2
103,male,high school,technology,telemedicine,3,2
103,male,high school,technology,educational technology,4,2
103,male,high school,technology,wearable tech,5,2
103,male,high school,math,Statistics,1,2
103,male,high school,math,probability,2,2
103,male,high school,math,data analysis,3,2
103,male,high school,math,mean,4,2
103,male,high school,math,median,5,2
104,male,high school,scientist,technology,1,2
104,male,high school,scientist,computers,2,2
104,male,high school,scientist,software,3,2
104,male,high school,scientist,engineering,4,2
104,male,high school,scientist,robotics,5,2
104,male,high school,research,graphs,1,2
104,male,high school,research,charts,2,2
104,male,high school,research,fieldwork,3,2
104,male,high school,research,textbooks,4,2
104,male,high school,research,professors,5,2
104,male,high school,space,Interstellar,1,2
104,male,high school,space,gravity (the movie,2,2
104,male,high school,space,space suit,3,2
104,male,high school,space,lunar rover,4,2
104,male,high school,space,space colonization,5,2
104,male,high school,novel,World-building,1,2
104,male,high school,novel,Literature,2,2
104,male,high school,novel,Paperback,3,2
104,male,high school,novel,Series,4,2
104,male,high school,novel,Chapters,5,2
104,male,high school,coding,Robotics,1,2
104,male,high school,coding,AI,2,2
104,male,high school,coding,machine learning,3,2
104,male,high school,coding,automation,4,2
104,male,high school,coding,drones,5,2
105,male,high school,analytics,Numbers,1,2
105,male,high school,analytics,charts,2,2
105,male,high school,analytics,pie graphs,3,2
105,male,high school,analytics,trends,4,2
105,male,high school,analytics,patterns,5,2
105,male,high school,theory,social theories,1,2
105,male,high school,theory,psychology,2,2
105,male,high school,theory,sociology,3,2
105,male,high school,theory,anthropology,4,2
105,male,high school,theory,history,5,2
105,male,high school,philosophy,challenging beliefs,1,2
105,male,high school,philosophy,reason,2,2
105,male,high school,philosophy,existentialism,3,2
105,male,high school,philosophy,"""Why are we here",4,2
105,male,high school,philosophy,debate,5,2
105,male,high school,artificial intelligence,Robotics,1,2
105,male,high school,artificial intelligence,Smartphones,2,2
105,male,high school,artificial intelligence,Video Games,3,2
105,male,high school,artificial intelligence,Voice Assistants,4,2
105,male,high school,artificial intelligence,Self-driving Cars,5,2
105,male,high school,lab,2. Biology,1,2
105,male,high school,lab,microscopes,2,2
105,male,high school,lab,petri dishes,3,2
105,male,high school,lab,specimens,4,2
105,male,high school,lab,lab partners,5,2
106,male,high school,history,Slavery,1,2
106,male,high school,history,the Civil War,2,2
106,male,high school,history,revolutions,3,2
106,male,high school,history,castles,4,2
106,male,high school,history,treaties,5,2
106,male,high school,documentary,Social Issues,1,2
106,male,high school,documentary,Poverty,2,2
106,male,high school,documentary,Black Lives Matter,3,2
106,male,high school,documentary,Feminism,4,2
106,male,high school,documentary,Immigration,5,2
106,male,high school,language,Verbal,1,2
106,male,high school,language,Non-verbal,2,2
106,male,high school,language,Gesture,3,2
106,male,high school,language,Semantics,4,2
106,male,high school,language,Interpretation,5,2
106,male,high school,cryptography,Cryptocurrency,1,2
106,male,high school,cryptography,signal app,2,2
106,male,high school,cryptography,firewalls,3,2
106,male,high school,cryptography,identity theft,4,2
106,male,high school,cryptography,whistleblowers,5,2
106,male,high school,invention,Laser,1,2
106,male,high school,invention,Robotics,2,2
106,male,high school,invention,GPS,3,2
106,male,high school,invention,Internet of Things,4,2
106,male,high school,invention,Blockchain,5,2
107,male,high school,creativity,DIY projects,1,2
107,male,high school,creativity,modeling,2,2
107,male,high school,creativity,engineering,3,2
107,male,high school,creativity,brainstorming,4,2
107,male,high school,creativity,customizing,5,2
107,male,high school,innovation,Silicon Valley,1,2
107,male,high school,innovation,Steve Jobs,2,2
107,male,high school,innovation,big data,3,2
107,male,high school,innovation,crowdfunding,4,2
107,male,high school,innovation,digital music,5,2
107,male,high school,discussion,Dialogue,1,2
107,male,high school,discussion,Engagement,2,2
107,male,high school,discussion,Listening,3,2
107,male,high school,discussion,Feedback,4,2
107,male,high school,discussion,Growth,5,2
107,male,high school,analysis,Math problems,1,2
107,male,high school,analysis,science,2,2
107,male,high school,analysis,strategy games,3,2
107,male,high school,analysis,business trends,4,2
107,male,high school,analysis,market study,5,2
107,male,high school,curiosity,space exploration,1,2
107,male,high school,curiosity,mystery books,2,2
107,male,high school,curiosity,detective movies,3,2
107,male,high school,curiosity,tech gadgets,4,2
107,male,high school,curiosity,new cultures,5,2
108,male,high school,wisdom,Wise sayings,1,2
108,male,high school,wisdom,books,2,2
108,male,high school,wisdom,learning from mistakes,3,2
108,male,high school,wisdom,reflection,4,2
108,male,high school,wisdom,intuition,5,2
108,male,high school,literature,genres,1,2
108,male,high school,literature,history,2,2
108,male,high school,literature,plays,3,2
108,male,high school,literature,literary devices,4,2
108,male,high school,literature,vocabulary,5,2
108,male,high school,professor,Whiteboard,1,2
108,male,high school,professor,Seminar,2,2
108,male,high school,professor,Expert,3,2
108,male,high school,professor,Grades,4,2
108,male,high school,professor,Exams,5,2
108,male,high school,neuroscience,neurotransmitters,1,2
108,male,high school,neuroscience,experiments,2,2
108,male,high school,neuroscience,lab rats,3,2
108,male,high school,neuroscience,brain waves,4,2
108,male,high school,neuroscience,sleep,5,2
108,male,high school,logic,clarity,1,2
108,male,high school,logic,cause and effect,2,2
108,male,high school,logic,debate,3,2
108,male,high school,logic,logic gates,4,2
108,male,high school,logic,coding,5,2
109,male,high school,knowledge,Wisdom,1,2
109,male,high school,knowledge,experiences,2,2
109,male,high school,knowledge,experiments,3,2
109,male,high school,knowledge,lectures,4,2
109,male,high school,knowledge,mentors,5,2
109,male,high school,education,apprenticeships,1,2
109,male,high school,education,vocational training,2,2
109,male,high school,education,GED,3,2
109,male,high school,education,night school,4,2
109,male,high school,education,adult education,5,2
109,male,high school,thinking,ideas,1,2
109,male,high school,thinking,analysis,2,2
109,male,high school,thinking,reasoning,3,2
109,male,high school,thinking,creativity,4,2
109,male,high school,thinking,planning,5,2
109,male,high school,strategy,War games,1,2
109,male,high school,strategy,planning,2,2
109,male,high school,strategy,conquest,3,2
109,male,high school,strategy,defense,4,2
109,male,high school,strategy,negotiation,5,2
109,male,high school,problem-solving,planning a trip,1,2
109,male,high school,problem-solving,managing time,2,2
109,male,high school,problem-solving,learning new skills,3,2
109,male,high school,problem-solving,resource allocation,4,2
109,male,high school,problem-solving,resolving disputes,5,2
110,male,high school,intellect,history,1,2
110,male,high school,intellect,inventors,2,2
110,male,high school,intellect,patents,3,2
110,male,high school,intellect,scholarships,4,2
110,male,high school,intellect,conferences,5,2
110,male,high school,study,memorization,1,2
110,male,high school,study,quizzes,2,2
110,male,high school,study,motivation,3,2
110,male,high school,study,achievement,4,2
110,male,high school,study,classmates,5,2
110,male,high school,reasoning,debate,1,2
110,male,high school,reasoning,analysis,2,2
110,male,high school,reasoning,brainpower,3,2
110,male,high school,reasoning,thought process,4,2
110,male,high school,reasoning,intelligence,5,2
110,male,high school,experiment,biology,1,2
110,male,high school,experiment,dissection,2,2
110,male,high school,experiment,microscope,3,2
110,male,high school,experiment,cells,4,2
110,male,high school,experiment,evolution,5,2
110,male,high school,scholar,Essay,1,2
110,male,high school,scholar,Homework,2,2
110,male,high school,scholar,Seminar,3,2
110,male,high school,scholar,Dissertation,4,2
110,male,high school,scholar,Presentation,5,2
111,male,high school,Einstein,big brain,1,2
111,male,high school,Einstein,scientist,2,2
111,male,high school,Einstein,atomic bomb,3,2
111,male,high school,Einstein,moustache,4,2
111,male,high school,Einstein,Swiss,5,2
111,male,high school,books,Learning,1,2
111,male,high school,books,Adventure,2,2
111,male,high school,books,Textbooks,3,2
111,male,high school,books,Libraries,4,2
111,male,high school,books,Relaxation,5,2
111,male,high school,puzzles,mystery novels,1,2
111,male,high school,puzzles,video games,2,2
111,male,high school,puzzles,chess,3,2
111,male,high school,puzzles,board games,4,2
111,male,high school,puzzles,math problems,5,2
111,male,high school,technology,Mobile apps,1,2
111,male,high school,technology,WhatsApp,2,2
111,male,high school,technology,Instagram,3,2
111,male,high school,technology,TikTok,4,2
111,male,high school,technology,Snapchat,5,2
111,male,high school,logic,Cause and Effect,1,2
111,male,high school,logic,Analysis,2,2
111,male,high school,logic,Brain,3,2
111,male,high school,logic,Syllogism,4,2
111,male,high school,logic,Inference,5,2
112,male,high school,IQ tests,Vocabulary,1,2
112,male,high school,IQ tests,Spatial reasoning,2,2
112,male,high school,IQ tests,Memory tests,3,2
112,male,high school,IQ tests,Critical thinking,4,2
112,male,high school,IQ tests,Educational system,5,2
112,male,high school,college,Fraternities,1,2
112,male,high school,college,learning,2,2
112,male,high school,college,professors,3,2
112,male,high school,college,exams,4,2
112,male,high school,college,dorm life,5,2
112,male,high school,curiosity,curiosity killed the cat,1,2
112,male,high school,curiosity,curiosity shop,2,2
112,male,high school,curiosity,curiosity drives progress,3,2
112,male,high school,curiosity,antiques,4,2
112,male,high school,curiosity,curiosity creates innovation,5,2
112,male,high school,discussions,Debate,1,2
112,male,high school,discussions,opinions,2,2
112,male,high school,discussions,friends talking,3,2
112,male,high school,discussions,classroom,4,2
112,male,high school,discussions,arguments,5,2
112,male,high school,mathematics,money,1,2
112,male,high school,mathematics,budget,2,2
112,male,high school,mathematics,efficiency,3,2
112,male,high school,mathematics,optimization,4,2
112,male,high school,mathematics,calculations,5,2
113,male,high school,wisdom,Science,1,2
113,male,high school,wisdom,Curiosity,2,2
113,male,high school,wisdom,Adaptation,3,2
113,male,high school,wisdom,Relationship,4,2
113,male,high school,wisdom,Survival,5,2
113,male,high school,reading,Books,1,2
113,male,high school,reading,education,2,2
113,male,high school,reading,library,3,2
113,male,high school,reading,relaxing,4,2
113,male,high school,reading,learning,5,2
113,male,high school,chess,Magnus Carlsen,1,2
113,male,high school,chess,Pawns,2,2
113,male,high school,chess,Strategy games,3,2
113,male,high school,chess,Chessboard,4,2
113,male,high school,chess,Victory,5,2
113,male,high school,debate,motion,1,2
113,male,high school,debate,conflict resolution,2,2
113,male,high school,debate,teamwork,3,2
113,male,high school,debate,persuasive techniques,4,2
113,male,high school,debate,adrenaline,5,2
113,male,high school,innovation,Tesla,1,2
113,male,high school,innovation,biometrics,2,2
113,male,high school,innovation,blockchain,3,2
113,male,high school,innovation,drones,4,2
113,male,high school,innovation,renewable energy,5,2
114,male,high school,creativity,architecture,1,2
114,male,high school,creativity,videogames,2,2
114,male,high school,creativity,storytelling,3,2
114,male,high school,creativity,fashion,4,2
114,male,high school,creativity,DIY projects,5,2
114,male,high school,science,marine biology,1,2
114,male,high school,science,electric cars,2,2
114,male,high school,science,solar system,3,2
114,male,high school,science,black holes,4,2
114,male,high school,science,climate change,5,2
114,male,high school,exploration,Space,1,2
114,male,high school,exploration,ocean,2,2
114,male,high school,exploration,maps,3,2
114,male,high school,exploration,adventure,4,2
114,male,high school,exploration,Indiana Jones,5,2
114,male,high school,learning,lectures,1,2
114,male,high school,learning,student,2,2
114,male,high school,learning,education,3,2
114,male,high school,learning,degree,4,2
114,male,high school,learning,reading,5,2
114,male,high school,problem-solving,risk assessment,1,2
114,male,high school,problem-solving,prevention,2,2
114,male,high school,problem-solving,mitigation,3,2
114,male,high school,problem-solving,recovery,4,2
114,male,high school,problem-solving,sustainability,5,2
115,male,high school,brain,development,1,2
115,male,high school,brain,evolution,2,2
115,male,high school,brain,biology,3,2
115,male,high school,brain,anatomy,4,2
115,male,high school,brain,physiology,5,2
115,male,high school,knowledge,Critical thinking,1,2
115,male,high school,knowledge,analysis,2,2
115,male,high school,knowledge,debate,3,2
115,male,high school,knowledge,reasoning,4,2
115,male,high school,knowledge,observation,5,2
115,male,high school,education,lab experiments,1,2
115,male,high school,education,essays,2,2
115,male,high school,education,reading assignments,3,2
115,male,high school,education,GPA,4,2
115,male,high school,education,extracurricular activities,5,2
115,male,high school,philosophy,Existentialism,1,2
115,male,high school,philosophy,"""Who am I",2,2
115,male,high school,philosophy,Nietzsche,3,2
115,male,high school,philosophy,freedom,4,2
115,male,high school,philosophy,existential crisis,5,2
115,male,high school,analysis,Numbers,1,2
115,male,high school,analysis,graphs,2,2
115,male,high school,analysis,reports,3,2
115,male,high school,analysis,science experiments,4,2
115,male,high school,analysis,logical thinking,5,2
116,male,high school,smart people,theoretical physics,1,2
116,male,high school,smart people,medical doctors,2,2
116,male,high school,smart people,linguists,3,2
116,male,high school,smart people,encyclopedias,4,2
116,male,high school,smart people,multi-lingual,5,2
116,male,high school,libraries,Books,1,2
116,male,high school,libraries,quiet,2,2
116,male,high school,libraries,studying,3,2
116,male,high school,libraries,free internet,4,2
116,male,high school,libraries,librarians,5,2
116,male,high school,research,curious,1,2
116,male,high school,research,exploration,2,2
116,male,high school,research,discovery,3,2
116,male,high school,research,studying,4,2
116,male,high school,research,learning,5,2
116,male,high school,genius,Leonardo da Vinci,1,2
116,male,high school,genius,Mona Lisa,2,2
116,male,high school,genius,inventions,3,2
116,male,high school,genius,Renaissance,4,2
116,male,high school,genius,anatomy,5,2
116,male,high school,curiosity,wonder,1,2
116,male,high school,curiosity,imagination,2,2
116,male,high school,curiosity,creativity,3,2
116,male,high school,curiosity,innovation,4,2
116,male,high school,curiosity,puzzles,5,2
117,male,high school,intelligence agencies,CIA,1,2
117,male,high school,intelligence agencies,espionage,2,2
117,male,high school,intelligence agencies,James Bond,3,2
117,male,high school,intelligence agencies,cybersecurity,4,2
117,male,high school,intelligence agencies,FBI,5,2
117,male,high school,spy movies,The Man from U.N.C.L.E,1,2
117,male,high school,spy movies,Cold War,2,2
117,male,high school,spy movies,Spy teamwork,3,2
117,male,high school,spy movies,Vintage fashion,4,2
117,male,high school,spy movies,Cross-country adventure,5,2
117,male,high school,codes,Serial numbers,1,2
117,male,high school,codes,product keys,2,2
117,male,high school,codes,WebMD symptom checker,3,2
117,male,high school,codes,LEGO instructions,4,2
117,male,high school,codes,map coordinates,5,2
117,male,high school,secrets,old family recipes,1,2
117,male,high school,secrets,undisclosed locations,2,2
117,male,high school,secrets,love letters,3,2
117,male,high school,secrets,code names,4,2
117,male,high school,secrets,escape plans,5,2
117,male,high school,cybersecurity,cybersecurity policies,1,2
117,male,high school,cybersecurity,network monitoring,2,2
117,male,high school,cybersecurity,zero-day attacks,3,2
117,male,high school,cybersecurity,endpoint security,4,2
117,male,high school,cybersecurity,cyber law enforcement,5,2
118,male,high school,artificial intelligence,Terminator,1,2
118,male,high school,artificial intelligence,job loss,2,2
118,male,high school,artificial intelligence,futuristic,3,2
118,male,high school,artificial intelligence,AI assistants,4,2
118,male,high school,artificial intelligence,automation,5,2
118,male,high school,computers,Networking,1,2
118,male,high school,computers,Cybersecurity,2,2
118,male,high school,computers,Apps,3,2
118,male,high school,computers,Bluetooth,4,2
118,male,high school,computers,USB,5,2
118,male,high school,programming,GitHub,1,2
118,male,high school,programming,Stack Overflow,2,2
118,male,high school,programming,Community,3,2
118,male,high school,programming,Intelligence,4,2
118,male,high school,programming,Career,5,2
118,male,high school,data analysis,Excel spreadsheets,1,2
118,male,high school,data analysis,graphs,2,2
118,male,high school,data analysis,statistics,3,2
118,male,high school,data analysis,business decisions,4,2
118,male,high school,data analysis,machine learning,5,2
118,male,high school,robotics,Ocean exploration,1,2
118,male,high school,robotics,rescue missions,2,2
118,male,high school,robotics,healthcare,3,2
118,male,high school,robotics,sports analytics,4,2
118,male,high school,robotics,nanorobots,5,2
119,male,high school,languages,conversation,1,2
119,male,high school,languages,practice,2,2
119,male,high school,languages,listening,3,2
119,male,high school,languages,writing,4,2
119,male,high school,languages,reading,5,2
119,male,high school,history,Stone Age,1,2
119,male,high school,history,Bronze Age,2,2
119,male,high school,history,Iron Age,3,2
119,male,high school,history,Migrations,4,2
119,male,high school,history,Classical Antiquity,5,2
119,male,high school,literature,poetry,1,2
119,male,high school,literature,libraries,2,2
119,male,high school,literature,book clubs,3,2
119,male,high school,literature,classic novels,4,2
119,male,high school,literature,high school,5,2
119,male,high school,art,theater,1,2
119,male,high school,art,performance,2,2
119,male,high school,art,dance,3,2
119,male,high school,art,scripts,4,2
119,male,high school,art,stage,5,2
119,male,high school,music,Country,1,2
119,male,high school,music,Cowboy hats,2,2
119,male,high school,music,Pickup trucks,3,2
119,male,high school,music,Guitar solos,4,2
119,male,high school,music,Nashville,5,2
120,male,high school,strategy games,Halo: Spartan Strike,1,2
120,male,high school,strategy games,Empire Earth,2,2
120,male,high school,strategy games,Age of Mythology,3,2
120,male,high school,strategy games,The Banner Saga,4,2
120,male,high school,strategy games,Fallout Shelter,5,2
120,male,high school,critical thinking,biases,1,2
120,male,high school,critical thinking,arguments,2,2
120,male,high school,critical thinking,conclusions,3,2
120,male,high school,critical thinking,open-mindedness,4,2
120,male,high school,critical thinking,evaluation,5,2
120,male,high school,experiments,Volcanoes,1,2
120,male,high school,experiments,baking soda,2,2
120,male,high school,experiments,vinegar,3,2
120,male,high school,experiments,school project,4,2
120,male,high school,experiments,fair,5,2
120,male,high school,teaching,inspiration,1,2
120,male,high school,teaching,role models,2,2
120,male,high school,teaching,influence,3,2
120,male,high school,teaching,motivation,4,2
120,male,high school,teaching,guidance,5,2
120,male,high school,psychology,Self-help books,1,2
120,male,high school,psychology,Psychological assessment,2,2
120,male,high school,psychology,Mindfulness,3,2
120,male,high school,psychology,Trauma,4,2
120,male,high school,psychology,Positive psychology,5,2
121,male,high school,Einstein,IQ,1,2
121,male,high school,Einstein,Special Relativity,2,2
121,male,high school,Einstein,General Relativity,3,2
121,male,high school,Einstein,genius,4,2
121,male,high school,Einstein,universe,5,2
121,male,high school,books,Authors,1,2
121,male,high school,books,Hardback,2,2
121,male,high school,books,Paperback,3,2
121,male,high school,books,E-book,4,2
121,male,high school,books,Chapters,5,2
121,male,high school,IQ tests,math questions,1,2
121,male,high school,IQ tests,verbal reasoning,2,2
121,male,high school,IQ tests,achievement,3,2
121,male,high school,IQ tests,social perception,4,2
121,male,high school,IQ tests,learning disabilities,5,2
121,male,high school,problem-solving,Tools,1,2
121,male,high school,problem-solving,process,2,2
121,male,high school,problem-solving,understanding,3,2
121,male,high school,problem-solving,clarity,4,2
121,male,high school,problem-solving,experiment,5,2
121,male,high school,university,Education,1,2
121,male,high school,university,degree,2,2
121,male,high school,university,career opportunities,3,2
121,male,high school,university,scholarships,4,2
121,male,high school,university,tuition debt,5,2
122,male,high school,smart gadgets,Smart refrigerators,1,2
122,male,high school,smart gadgets,gaming consoles,2,2
122,male,high school,smart gadgets,smart blenders,3,2
122,male,high school,smart gadgets,smart ovens,4,2
122,male,high school,smart gadgets,smart grills,5,2
122,male,high school,chess,visualization,1,2
122,male,high school,chess,chess puzzles,2,2
122,male,high school,chess,rating,3,2
122,male,high school,chess,defense,4,2
122,male,high school,chess,sacrifice,5,2
122,male,high school,quantum physics,sci-fi movies,1,2
122,male,high school,quantum physics,wormholes,2,2
122,male,high school,quantum physics,energy levels,3,2
122,male,high school,quantum physics,virtual particles,4,2
122,male,high school,quantum physics,quantum field theory,5,2
122,male,high school,Mensa,critical thinking,1,2
122,male,high school,Mensa,superior intellect,2,2
122,male,high school,Mensa,social networking for smart people,3,2
122,male,high school,Mensa,lifelong learning,4,2
122,male,high school,Mensa,personal development,5,2
122,male,high school,scholarships,athletic scholarships,1,2
122,male,high school,scholarships,military scholarships,2,2
122,male,high school,scholarships,scholarship search,3,2
122,male,high school,scholarships,essay contests,4,2
122,male,high school,scholarships,STEM scholarships,5,2
123,male,high school,creativity,songwriting,1,2
123,male,high school,creativity,mural painting,2,2
123,male,high school,creativity,puppetry,3,2
123,male,high school,creativity,jewelry making,4,2
123,male,high school,creativity,blogging,5,2
123,male,high school,logic puzzles,Problem solving,1,2
123,male,high school,logic puzzles,math problems,2,2
123,male,high school,logic puzzles,logic gates,3,2
123,male,high school,logic puzzles,IQ tests,4,2
123,male,high school,logic puzzles,pattern recognition,5,2
123,male,high school,coding,Computers,1,2
123,male,high school,coding,programming,2,2
123,male,high school,coding,difficult,3,2
123,male,high school,coding,tech jobs,4,2
123,male,high school,coding,future,5,2
123,male,high school,science fairs,Solar system models,1,2
123,male,high school,science fairs,hypothesis,2,2
123,male,high school,science fairs,renewable energy projects,3,2
123,male,high school,science fairs,first prize,4,2
123,male,high school,science fairs,teamwork,5,2
123,male,high school,innovation,Hydroponics,1,2
123,male,high school,innovation,clean energy,2,2
123,male,high school,innovation,5G,3,2
123,male,high school,innovation,facial recognition,4,2
123,male,high school,innovation,mobile apps,5,2
124,male,high school,documentaries,food industry,1,2
124,male,high school,documentaries,health,2,2
124,male,high school,documentaries,Fast Food Nation,3,2
124,male,high school,documentaries,obesity epidemic,4,2
124,male,high school,documentaries,Chef's Table,5,2
124,male,high school,debates,Arguments,1,2
124,male,high school,debates,competition,2,2
124,male,high school,debates,stress,3,2
124,male,high school,debates,public speaking,4,2
124,male,high school,debates,opinions,5,2
124,male,high school,astronomy,black holes,1,2
124,male,high school,astronomy,comets,2,2
124,male,high school,astronomy,Big Bang Theory,3,2
124,male,high school,astronomy,universe,4,2
124,male,high school,astronomy,light years,5,2
124,male,high school,neuroscience,Brain mapping,1,2
124,male,high school,neuroscience,neuroplasticity,2,2
124,male,high school,neuroscience,innovative treatments,3,2
124,male,high school,neuroscience,nerve cells,4,2
124,male,high school,neuroscience,consciousness,5,2
124,male,high school,linguistics,Linguistic anthropology,1,2
124,male,high school,linguistics,Pronunciation,2,2
124,male,high school,linguistics,Text analysis,3,2
124,male,high school,linguistics,Sign language,4,2
124,male,high school,linguistics,Computational linguistics,5,2
125,male,high school,history,Industrial Revolution,1,2
125,male,high school,history,knights,2,2
125,male,high school,history,Great Depression,3,2
125,male,high school,history,Battle of Hastings,4,2
125,male,high school,history,Christopher Columbus,5,2
125,male,high school,literature,books,1,2
125,male,high school,literature,reading,2,2
125,male,high school,literature,English class,3,2
125,male,high school,literature,essays,4,2
125,male,high school,literature,libraries,5,2
125,male,high school,calculus,Calculus degree,1,2
125,male,high school,calculus,mathematicians,2,2
125,male,high school,calculus,calculus applications,3,2
125,male,high school,calculus,physics,4,2
125,male,high school,calculus,engineering,5,2
125,male,high school,inventions,Smartphone,1,2
125,male,high school,inventions,GPS,2,2
125,male,high school,inventions,Microwave oven,3,2
125,male,high school,inventions,Nylon,4,2
125,male,high school,inventions,Electric guitar,5,2
125,male,high school,Nobel Prize,Peace,1,2
125,male,high school,Nobel Prize,Einstein,2,2
125,male,high school,Nobel Prize,Literature,3,2
125,male,high school,Nobel Prize,Sweden,4,2
125,male,high school,Nobel Prize,Dynamite,5,2
126,male,high school,artificial intelligence,innovation,1,2
126,male,high school,artificial intelligence,digital assistants,2,2
126,male,high school,artificial intelligence,Elon Musk,3,2
126,male,high school,artificial intelligence,smart homes,4,2
126,male,high school,artificial intelligence,online shopping,5,2
126,male,high school,research papers,study groups,1,2
126,male,high school,research papers,laptops,2,2
126,male,high school,research papers,academic journals,3,2
126,male,high school,research papers,stress,4,2
126,male,high school,research papers,satisfaction,5,2
126,male,high school,critical thinking,principles,1,2
126,male,high school,critical thinking,challenges,2,2
126,male,high school,critical thinking,adaptability,3,2
126,male,high school,critical thinking,impartiality,4,2
126,male,high school,critical thinking,discernment,5,2
126,male,high school,leadership,courage,1,2
126,male,high school,leadership,commitment,2,2
126,male,high school,leadership,adaptability,3,2
126,male,high school,leadership,influence,4,2
126,male,high school,leadership,transparency,5,2
126,male,high school,philosophy,Plato,1,2
126,male,high school,philosophy,deep thinking,2,2
126,male,high school,philosophy,confusing,3,2
126,male,high school,philosophy,ancient Greece,4,2
126,male,high school,philosophy,"""why do we exist",5,2
127,male,high school,TED Talks,culture,1,2
127,male,high school,TED Talks,business strategies,2,2
127,male,high school,TED Talks,networking,3,2
127,male,high school,TED Talks,instructional videos,4,2
127,male,high school,TED Talks,mental health awareness,5,2
127,male,high school,space exploration,Jupiter,1,2
127,male,high school,space exploration,Saturn's rings,2,2
127,male,high school,space exploration,Milky Way,3,2
127,male,high school,space exploration,supernova,4,2
127,male,high school,space exploration,dark matter,5,2
127,male,high school,cryptography,RSA algorithm,1,2
127,male,high school,cryptography,SSL certificates,2,2
127,male,high school,cryptography,espionage,3,2
127,male,high school,cryptography,blockchain,4,2
127,male,high school,cryptography,cyber warfare,5,2
127,male,high school,genius grants,setting the bar high,1,2
127,male,high school,genius grants,trailblazers,2,2
127,male,high school,genius grants,scholars,3,2
127,male,high school,genius grants,once in a lifetime,4,2
127,male,high school,genius grants,legacy,5,2
127,male,high school,prodigies,child prodigy,1,2
127,male,high school,prodigies,sports phenoms,2,2
127,male,high school,prodigies,Rubik's Cube,3,2
127,male,high school,prodigies,accelerated learning,4,2
127,male,high school,prodigies,extraordinary abilities,5,2
128,male,high school,algorithms,Problem-solving,1,2
128,male,high school,algorithms,logical sequencing,2,2
128,male,high school,algorithms,computer science,3,2
128,male,high school,algorithms,encryption,4,2
