participant_id,gender,education,cue,response,response_position
257,male,university,intelligence,expertise,5
258,male,university,intelligence,professors,1
258,male,university,intelligence,laboratories,2
258,male,university,intelligence,algorithms,3
258,male,university,intelligence,inventions,4
258,male,university,intelligence,conferences,5
259,male,university,intelligence,curiosity,1
259,male,university,intelligence,learning,2
259,male,university,intelligence,psychology,3
259,male,university,intelligence,education,4
259,male,university,intelligence,breakthroughs,5
260,male,university,intelligence,TED Talks,1
260,male,university,intelligence,quantum computing,2
260,male,university,intelligence,scholarships,3
260,male,university,intelligence,brain games,4
260,male,university,intelligence,chess club,5
261,male,university,intelligence,Albert Einstein,1
261,male,university,intelligence,chess,2
261,male,university,intelligence,IQ test,3
261,male,university,intelligence,Nobel Prize,4
261,male,university,intelligence,Stephen Hawking,5
262,male,university,intelligence,mathematics,1
262,male,university,intelligence,reading,2
262,male,university,intelligence,debate,3
262,male,university,intelligence,university,4
262,male,university,intelligence,scholarships,5
263,male,university,intelligence,research,1
263,male,university,intelligence,technology,2
263,male,university,intelligence,artificial intelligence,3
263,male,university,intelligence,science,4
263,male,university,intelligence,innovation,5
264,male,university,intelligence,analytical thinking,1
264,male,university,intelligence,problem-solving,2
264,male,university,intelligence,critical thinking,3
264,male,university,intelligence,philosophy,4
264,male,university,intelligence,logic,5
265,male,university,intelligence,books,1
265,male,university,intelligence,education,2
265,male,university,intelligence,genius,3
265,male,university,intelligence,intellectual discussions,4
265,male,university,intelligence,conferences,5
266,male,university,intelligence,programming,1
266,male,university,intelligence,coding,2
266,male,university,intelligence,quantum physics,3
266,male,university,intelligence,neuroscience,4
266,male,university,intelligence,linguistics,5
267,male,university,intelligence,chess,1
267,male,university,intelligence,Mensa,2
267,male,university,intelligence,academic journals,3
267,male,university,intelligence,patents,4
267,male,university,intelligence,TED Talks,5
268,male,university,intelligence,history,1
268,male,university,intelligence,literature,2
268,male,university,intelligence,psychology,3
268,male,university,intelligence,sociology,4
268,male,university,intelligence,anthropology,5
269,male,university,intelligence,strategy games,1
269,male,university,intelligence,logic puzzles,2
269,male,university,intelligence,scholarly articles,3
269,male,university,intelligence,peer review,4
269,male,university,intelligence,lectures,5
270,male,university,intelligence,creativity,1
270,male,university,intelligence,curiosity,2
270,male,university,intelligence,learning,3
270,male,university,intelligence,wisdom,4
270,male,university,intelligence,knowledge,5
271,male,university,intelligence,Einstein,1
271,male,university,intelligence,research,2
271,male,university,intelligence,mathematics,3
271,male,university,intelligence,IQ,4
271,male,university,intelligence,chess,5
272,male,university,intelligence,quantum physics,1
272,male,university,intelligence,Nobel Prize,2
272,male,university,intelligence,coding,3
272,male,university,intelligence,artificial intelligence,4
272,male,university,intelligence,space exploration,5
273,male,university,intelligence,books,1
273,male,university,intelligence,philosophy,2
273,male,university,intelligence,neuroscience,3
273,male,university,intelligence,debate,4
273,male,university,intelligence,algorithms,5
274,male,university,intelligence,logic puzzles,1
274,male,university,intelligence,Mensa,2
274,male,university,intelligence,language learning,3
274,male,university,intelligence,academic journals,4
274,male,university,intelligence,TED Talks,5
275,male,university,intelligence,Stephen Hawking,1
275,male,university,intelligence,innovation,2
275,male,university,intelligence,cryptography,3
275,male,university,intelligence,data analysis,4
275,male,university,intelligence,robotics,5
276,male,university,intelligence,problem-solving,1
276,male,university,intelligence,chess championships,2
276,male,university,intelligence,scholarships,3
276,male,university,intelligence,patents,4
276,male,university,intelligence,quantum computing,5
277,male,university,intelligence,cognitive science,1
277,male,university,intelligence,genius,2
277,male,university,intelligence,scholarships,3
277,male,university,intelligence,critical thinking,4
277,male,university,intelligence,encryption,5
278,male,university,intelligence,machine learning,1
278,male,university,intelligence,Silicon Valley,2
278,male,university,intelligence,theoretical physics,3
278,male,university,intelligence,analytics,4
278,male,university,intelligence,linguistics,5
279,male,university,intelligence,brainpower,1
279,male,university,intelligence,logic,2
279,male,university,intelligence,scientific method,3
279,male,university,intelligence,game theory,4
279,male,university,intelligence,intellectual property,5
280,male,university,intelligence,rationality,1
280,male,university,intelligence,logic games,2
280,male,university,intelligence,academic conferences,3
280,male,university,intelligence,high IQ societies,4
280,male,university,intelligence,breakthrough technologies,5
281,male,university,intelligence,Einstein,1
281,male,university,intelligence,IQ tests,2
281,male,university,intelligence,quantum physics,3
281,male,university,intelligence,chess,4
281,male,university,intelligence,Stephen Hawking,5
282,male,university,intelligence,critical thinking,1
282,male,university,intelligence,books,2
282,male,university,intelligence,university,3
282,male,university,intelligence,debate,4
282,male,university,intelligence,TED Talks,5
283,male,university,intelligence,algorithms,1
283,male,university,intelligence,data analysis,2
283,male,university,intelligence,neuroscience,3
283,male,university,intelligence,AI,4
283,male,university,intelligence,coding,5
284,male,university,intelligence,logic puzzles,1
284,male,university,intelligence,Mensa,2
284,male,university,intelligence,research papers,3
284,male,university,intelligence,professor,4
284,male,university,intelligence,Nobel Prize,5
285,male,university,intelligence,calculus,1
285,male,university,intelligence,academic journals,2
285,male,university,intelligence,chess,3
285,male,university,intelligence,scholarships,4
285,male,university,intelligence,linguistics,5
286,male,university,intelligence,quantum computing,1
286,male,university,intelligence,encryption,2
286,male,university,intelligence,machine learning,3
286,male,university,intelligence,robotics,4
286,male,university,intelligence,innovation,5
287,male,university,intelligence,philosophy,1
287,male,university,intelligence,logic,2
287,male,university,intelligence,analytics,3
287,male,university,intelligence,cognitive science,4
287,male,university,intelligence,learning languages,5
288,male,university,intelligence,brain,1
288,male,university,intelligence,genius,2
288,male,university,intelligence,creativity,3
288,male,university,intelligence,problem-solving,4
288,male,university,intelligence,reasoning,5
289,male,university,intelligence,mathematics,1
289,male,university,intelligence,physics,2
289,male,university,intelligence,chemistry,3
289,male,university,intelligence,biology,4
289,male,university,intelligence,astronomy,5
290,male,university,intelligence,technology,1
290,male,university,intelligence,Silicon Valley,2
290,male,university,intelligence,engineering,3
290,male,university,intelligence,startups,4
290,male,university,intelligence,patents,5
291,male,university,intelligence,Einstein,1
291,male,university,intelligence,mathematics,2
291,male,university,intelligence,problem-solving,3
291,male,university,intelligence,IQ tests,4
291,male,university,intelligence,chess,5
292,male,university,intelligence,critical thinking,1
292,male,university,intelligence,innovation,2
292,male,university,intelligence,technology,3
292,male,university,intelligence,science,4
292,male,university,intelligence,research,5
293,male,university,intelligence,books,1
293,male,university,intelligence,education,2
293,male,university,intelligence,debates,3
293,male,university,intelligence,philosophy,4
293,male,university,intelligence,genius,5
294,male,university,intelligence,data analysis,1
294,male,university,intelligence,artificial intelligence,2
294,male,university,intelligence,programming,3
294,male,university,intelligence,neuroscience,4
294,male,university,intelligence,linguistics,5
295,male,university,intelligence,strategy,1
295,male,university,intelligence,logic,2
295,male,university,intelligence,puzzles,3
295,male,university,intelligence,academia,4
295,male,university,intelligence,cognitive psychology,5
296,male,university,intelligence,knowledge,1
296,male,university,intelligence,learning,2
296,male,university,intelligence,expertise,3
296,male,university,intelligence,information,4
296,male,university,intelligence,intellect,5
297,male,university,intelligence,creativity,1
297,male,university,intelligence,curiosity,2
297,male,university,intelligence,analytical skills,3
297,male,university,intelligence,reasoning,4
297,male,university,intelligence,comprehension,5
298,male,university,intelligence,history,1
298,male,university,intelligence,literature,2
298,male,university,intelligence,Nobel Prize,3
298,male,university,intelligence,discoveries,4
298,male,university,intelligence,inventions,5
299,male,university,intelligence,quantum physics,1
299,male,university,intelligence,coding,2
299,male,university,intelligence,algorithms,3
299,male,university,intelligence,space exploration,4
299,male,university,intelligence,robotics,5
300,male,university,intelligence,decision making,1
300,male,university,intelligence,leadership,2
300,male,university,intelligence,expertise,3
300,male,university,intelligence,scholarship,4
300,male,university,intelligence,analytical thinking,5
301,male,university,intelligence,1. Problem-solving,1
301,male,university,intelligence,creativity,2
301,male,university,intelligence,analytical thinking,3
301,male,university,intelligence,knowledge,4
301,male,university,intelligence,wisdom,5
302,male,university,intelligence,2. IQ tests,1
302,male,university,intelligence,education,2
302,male,university,intelligence,books,3
302,male,university,intelligence,science,4
302,male,university,intelligence,debate,5
303,male,university,intelligence,3. Elon Musk,1
303,male,university,intelligence,Stephen Hawking,2
303,male,university,intelligence,Albert Einstein,3
303,male,university,intelligence,Isaac Newton,4
303,male,university,intelligence,Bill Gates,5
304,male,university,intelligence,4. Critical thinking,1
304,male,university,intelligence,logic,2
304,male,university,intelligence,mathematics,3
304,male,university,intelligence,physics,4
304,male,university,intelligence,coding,5
305,male,university,intelligence,5. Research,1
305,male,university,intelligence,innovation,2
305,male,university,intelligence,strategy,3
305,male,university,intelligence,chess,4
305,male,university,intelligence,artificial intelligence,5
306,male,university,intelligence,6. Intelligence agencies,1
306,male,university,intelligence,CIA,2
306,male,university,intelligence,MI6,3
306,male,university,intelligence,espionage,4
306,male,university,intelligence,cybersecurity,5
307,male,university,intelligence,7. Neuroscience,1
307,male,university,intelligence,psychology,2
307,male,university,intelligence,brain,3
307,male,university,intelligence,cognitive science,4
307,male,university,intelligence,mental agility,5
308,male,university,intelligence,8. Philosophy,1
308,male,university,intelligence,history,2
308,male,university,intelligence,linguistics,3
308,male,university,intelligence,literature,4
308,male,university,intelligence,cultural awareness,5
309,male,university,intelligence,9. Genetics,1
309,male,university,intelligence,nature vs. nurture,2
309,male,university,intelligence,IQ,3
309,male,university,intelligence,evolution,4
309,male,university,intelligence,brain plasticity,5
310,male,university,intelligence,10. Emotional intelligence,1
310,male,university,intelligence,communication,2
310,male,university,intelligence,empathy,3
310,male,university,intelligence,leadership,4
310,male,university,intelligence,social skills,5
311,male,university,intelligence,Einstein,1
311,male,university,intelligence,high IQ,2
311,male,university,intelligence,problem-solving,3
311,male,university,intelligence,innovation,4
311,male,university,intelligence,critical thinking,5
312,male,university,intelligence,mathematics,1
312,male,university,intelligence,chess,2
312,male,university,intelligence,coding,3
312,male,university,intelligence,physics,4
312,male,university,intelligence,Elon Musk,5
313,male,university,intelligence,research,1
313,male,university,intelligence,academic journals,2
313,male,university,intelligence,debates,3
313,male,university,intelligence,scholarships,4
313,male,university,intelligence,professors,5
314,male,university,intelligence,AI,1
314,male,university,intelligence,data analysis,2
314,male,university,intelligence,algorithms,3
314,male,university,intelligence,machine learning,4
314,male,university,intelligence,neuroscience,5
315,male,university,intelligence,books,1
315,male,university,intelligence,education,2
315,male,university,intelligence,university degrees,3
315,male,university,intelligence,intellectual discussions,4
315,male,university,intelligence,seminars,5
316,male,university,intelligence,Stephen Hawking,1
316,male,university,intelligence,logic puzzles,2
316,male,university,intelligence,Mensa,3
316,male,university,intelligence,TED Talks,4
316,male,university,intelligence,cognitive science,5
317,male,university,intelligence,Quantum computing,1
317,male,university,intelligence,linguistics,2
317,male,university,intelligence,philosophy,3
317,male,university,intelligence,cryptography,4
317,male,university,intelligence,astrophysics,5
318,male,university,intelligence,Invention,1
318,male,university,intelligence,patents,2
318,male,university,intelligence,Silicon Valley,3
318,male,university,intelligence,biotechnology,4
318,male,university,intelligence,analytics,5
319,male,university,intelligence,Graduate school,1
319,male,university,intelligence,analysis,2
319,male,university,intelligence,logic,3
319,male,university,intelligence,reasoning,4
319,male,university,intelligence,scholarly articles,5
320,male,university,intelligence,Bill Gates,1
320,male,university,intelligence,tech startups,2
320,male,university,intelligence,innovation labs,3
320,male,university,intelligence,science fiction,4
320,male,university,intelligence,nanotechnology,5
321,male,university,intelligence,Einstein,1
321,male,university,intelligence,chess,2
321,male,university,intelligence,IQ test,3
321,male,university,intelligence,university,4
321,male,university,intelligence,books,5
322,male,university,intelligence,Stephen Hawking,1
322,male,university,intelligence,mathematics,2
322,male,university,intelligence,debate,3
322,male,university,intelligence,science,4
322,male,university,intelligence,Mensa,5
323,male,university,intelligence,artificial intelligence,1
323,male,university,intelligence,tech startups,2
323,male,university,intelligence,coding,3
323,male,university,intelligence,quantum physics,4
323,male,university,intelligence,neuroscience,5
324,male,university,intelligence,logic puzzles,1
324,male,university,intelligence,doctoral degree,2
324,male,university,intelligence,research,3
324,male,university,intelligence,scholarships,4
324,male,university,intelligence,Nobel Prize,5
325,male,university,intelligence,Tesla,1
325,male,university,intelligence,silicon valley,2
325,male,university,intelligence,algorithms,3
325,male,university,intelligence,space exploration,4
325,male,university,intelligence,robotics,5
326,male,university,intelligence,library,1
326,male,university,intelligence,academic journals,2
326,male,university,intelligence,critical thinking,3
326,male,university,intelligence,linguistics,4
326,male,university,intelligence,philosophy,5
327,male,university,intelligence,innovation,1
327,male,university,intelligence,patents,2
327,male,university,intelligence,machine learning,3
327,male,university,intelligence,cybersecurity,4
327,male,university,intelligence,data analysis,5
328,male,university,intelligence,creativity,1
328,male,university,intelligence,genius,2
328,male,university,intelligence,problem-solving,3
328,male,university,intelligence,theoretical physics,4
328,male,university,intelligence,chess grandmasters,5
329,male,university,intelligence,intelligence agencies,1
329,male,university,intelligence,espionage,2
329,male,university,intelligence,code-breaking,3
329,male,university,intelligence,strategic games,4
329,male,university,intelligence,cryptography,5
330,male,university,intelligence,mental calculation,1
330,male,university,intelligence,trivia,2
330,male,university,intelligence,knowledge competitions,3
330,male,university,intelligence,reading,4
330,male,university,intelligence,intellectual property,5
331,male,university,intelligence,Einstein,1
331,male,university,intelligence,IQ tests,2
331,male,university,intelligence,chess,3
331,male,university,intelligence,mathematics,4
331,male,university,intelligence,problem-solving,5
332,male,university,intelligence,Stephen Hawking,1
332,male,university,intelligence,books,2
332,male,university,intelligence,university,3
332,male,university,intelligence,research,4
332,male,university,intelligence,innovation,5
333,male,university,intelligence,critical thinking,1
333,male,university,intelligence,Mensa,2
333,male,university,intelligence,coding,3
333,male,university,intelligence,artificial intelligence,4
333,male,university,intelligence,neuroscience,5
334,male,university,intelligence,logic puzzles,1
334,male,university,intelligence,debate,2
334,male,university,intelligence,philosophy,3
334,male,university,intelligence,physics,4
334,male,university,intelligence,analytics,5
335,male,university,intelligence,data analysis,1
335,male,university,intelligence,linguistics,2
335,male,university,intelligence,logic,3
335,male,university,intelligence,academia,4
335,male,university,intelligence,scholarships,5
336,male,university,intelligence,tech startups,1
336,male,university,intelligence,scientific journals,2
336,male,university,intelligence,patents,3
336,male,university,intelligence,quantum computing,4
336,male,university,intelligence,TED talks,5
337,male,university,intelligence,genius,1
337,male,university,intelligence,creativity,2
337,male,university,intelligence,inventions,3
337,male,university,intelligence,psychology,4
337,male,university,intelligence,cognitive science,5
338,male,university,intelligence,Nobel Prize,1
338,male,university,intelligence,chess grandmaster,2
338,male,university,intelligence,Silicon Valley,3
338,male,university,intelligence,algorithms,4
338,male,university,intelligence,machine learning,5
339,male,university,intelligence,literature,1
339,male,university,intelligence,history,2
339,male,university,intelligence,sociology,3
339,male,university,intelligence,anthropology,4
339,male,university,intelligence,cultural studies,5
340,male,university,intelligence,knowledge,1
340,male,university,intelligence,wisdom,2
340,male,university,intelligence,education,3
340,male,university,intelligence,intelligence agencies,4
340,male,university,intelligence,cryptography,5
341,male,university,intelligence,Einstein,1
341,male,university,intelligence,IQ tests,2
341,male,university,intelligence,books,3
341,male,university,intelligence,universities,4
341,male,university,intelligence,chess,5
342,male,university,intelligence,Stephen Hawking,1
342,male,university,intelligence,mathematics,2
342,male,university,intelligence,research,3
342,male,university,intelligence,debates,4
342,male,university,intelligence,coding,5
343,male,university,intelligence,artificial intelligence,1
343,male,university,intelligence,neuroscience,2
343,male,university,intelligence,Mensa,3
343,male,university,intelligence,professors,4
343,male,university,intelligence,quantum physics,5
344,male,university,intelligence,literature,1
344,male,university,intelligence,science journals,2
344,male,university,intelligence,logic puzzles,3
344,male,university,intelligence,philosophy,4
344,male,university,intelligence,TED Talks,5
345,male,university,intelligence,data analysis,1
345,male,university,intelligence,linguistics,2
345,male,university,intelligence,Nobel Prize,3
345,male,university,intelligence,innovation,4
345,male,university,intelligence,scholarships,5
346,male,university,intelligence,machine learning,1
346,male,university,intelligence,logic,2
346,male,university,intelligence,patents,3
346,male,university,intelligence,academic conferences,4
346,male,university,intelligence,cryptography,5
347,male,university,intelligence,entrepreneurship,1
347,male,university,intelligence,Silicon Valley,2
347,male,university,intelligence,analytics,3
347,male,university,intelligence,peer-reviewed articles,4
347,male,university,intelligence,game theory,5
348,male,university,intelligence,cognitive psychology,1
348,male,university,intelligence,algorithms,2
348,male,university,intelligence,chess champions,3
348,male,university,intelligence,space exploration,4
348,male,university,intelligence,robotics,5
349,male,university,intelligence,genius,1
349,male,university,intelligence,theoretical physics,2
349,male,university,intelligence,algorithms,3
349,male,university,intelligence,scientific method,4
349,male,university,intelligence,problem-solving,5
350,male,university,intelligence,creativity,1
350,male,university,intelligence,critical thinking,2
350,male,university,intelligence,breakthroughs,3
350,male,university,intelligence,astrophysics,4
350,male,university,intelligence,lectures,5
351,male,university,intelligence,Einstein,1
351,male,university,intelligence,IQ tests,2
351,male,university,intelligence,chess,3
351,male,university,intelligence,Stephen Hawking,4
351,male,university,intelligence,books,5
352,male,university,intelligence,problem-solving,1
352,male,university,intelligence,creativity,2
352,male,university,intelligence,reasoning,3
352,male,university,intelligence,knowledge,4
352,male,university,intelligence,academia,5
353,male,university,intelligence,technology,1
353,male,university,intelligence,innovation,2
353,male,university,intelligence,theoretical physics,3
353,male,university,intelligence,mathematics,4
353,male,university,intelligence,artificial intelligence,5
354,male,university,intelligence,research,1
354,male,university,intelligence,data analysis,2
354,male,university,intelligence,cognitive psychology,3
354,male,university,intelligence,neuroscience,4
354,male,university,intelligence,philosophy,5
355,male,university,intelligence,linguistics,1
355,male,university,intelligence,coding,2
355,male,university,intelligence,algorithms,3
355,male,university,intelligence,quantum computing,4
355,male,university,intelligence,scholarship,5
356,male,university,intelligence,analytical thinking,1
356,male,university,intelligence,critical thinking,2
356,male,university,intelligence,logic puzzles,3
356,male,university,intelligence,Mensa,4
356,male,university,intelligence,genius,5
357,male,university,intelligence,education,1
357,male,university,intelligence,university,2
357,male,university,intelligence,professors,3
357,male,university,intelligence,scientists,4
357,male,university,intelligence,engineers,5
358,male,university,intelligence,reading,1
358,male,university,intelligence,writing,2
358,male,university,intelligence,debating,3
358,male,university,intelligence,lectures,4
358,male,university,intelligence,seminars,5
359,male,university,intelligence,curiosity,1
359,male,university,intelligence,learning,2
359,male,university,intelligence,expertise,3
359,male,university,intelligence,specialization,4
359,male,university,intelligence,breakthroughs,5
360,male,university,intelligence,logic,1
360,male,university,intelligence,rationality,2
360,male,university,intelligence,skepticism,3
360,male,university,intelligence,experimentation,4
360,male,university,intelligence,intellectual rigor,5
361,male,university,intelligence,Einstein,1
361,male,university,intelligence,IQ tests,2
361,male,university,intelligence,chess,3
361,male,university,intelligence,books,4
361,male,university,intelligence,mathematics,5
362,male,university,intelligence,critical thinking,1
362,male,university,intelligence,university,2
362,male,university,intelligence,debates,3
362,male,university,intelligence,technology,4
362,male,university,intelligence,innovation,5
363,male,university,intelligence,artificial intelligence,1
363,male,university,intelligence,neuroscience,2
363,male,university,intelligence,psychology,3
363,male,university,intelligence,research,4
363,male,university,intelligence,algorithms,5
364,male,university,intelligence,logic,1
364,male,university,intelligence,problem-solving,2
364,male,university,intelligence,knowledge,3
364,male,university,intelligence,genius,4
364,male,university,intelligence,creativity,5
365,male,university,intelligence,Stephen Hawking,1
365,male,university,intelligence,quantum physics,2
365,male,university,intelligence,coding,3
365,male,university,intelligence,reading,4
365,male,university,intelligence,learning,5
366,male,university,intelligence,memory,1
366,male,university,intelligence,analytics,2
366,male,university,intelligence,data science,3
366,male,university,intelligence,philosophy,4
366,male,university,intelligence,intellectual,5
367,male,university,intelligence,Mensa,1
367,male,university,intelligence,scholarships,2
367,male,university,intelligence,academics,3
367,male,university,intelligence,science,4
367,male,university,intelligence,literature,5
368,male,university,intelligence,curiosity,1
368,male,university,intelligence,expertise,2
368,male,university,intelligence,proficiency,3
368,male,university,intelligence,sophistication,4
368,male,university,intelligence,wisdom,5
369,male,university,intelligence,intelligence agencies,1
369,male,university,intelligence,espionage,2
369,male,university,intelligence,cryptology,3
369,male,university,intelligence,national security,4
369,male,university,intelligence,surveillance,5
370,male,university,intelligence,language acquisition,1
370,male,university,intelligence,linguistics,2
370,male,university,intelligence,SAT scores,3
370,male,university,intelligence,GPA,4
370,male,university,intelligence,scholarships,5
371,male,university,intelligence,Albert Einstein,1
371,male,university,intelligence,Stephen Hawking,2
371,male,university,intelligence,chess,3
371,male,university,intelligence,Mensa,4
371,male,university,intelligence,artificial intelligence,5
372,male,university,intelligence,books,1
372,male,university,intelligence,university,2
372,male,university,intelligence,IQ tests,3
372,male,university,intelligence,debates,4
372,male,university,intelligence,Nobel Prize,5
373,male,university,intelligence,problem-solving,1
373,male,university,intelligence,creativity,2
373,male,university,intelligence,logic puzzles,3
373,male,university,intelligence,quantum physics,4
373,male,university,intelligence,mathematics,5
374,male,university,intelligence,computer programming,1
374,male,university,intelligence,Silicon Valley,2
374,male,university,intelligence,neuroscience,3
374,male,university,intelligence,analytics,4
374,male,university,intelligence,research,5
375,male,university,intelligence,academics,1
375,male,university,intelligence,scholarships,2
375,male,university,intelligence,genius,3
375,male,university,intelligence,physics,4
375,male,university,intelligence,Stephen Fry,5
376,male,university,intelligence,philosophy,1
376,male,university,intelligence,algorithms,2
376,male,university,intelligence,machine learning,3
376,male,university,intelligence,innovation,4
376,male,university,intelligence,TED talks,5
377,male,university,intelligence,languages,1
377,male,university,intelligence,cryptography,2
377,male,university,intelligence,data sciences,3
377,male,university,intelligence,engineering,4
377,male,university,intelligence,robotics,5
378,male,university,intelligence,sociology,1
378,male,university,intelligence,psychology,2
378,male,university,intelligence,cognitive science,3
378,male,university,intelligence,intellectual,4
378,male,university,intelligence,knowledge,5
379,male,university,intelligence,literature,1
379,male,university,intelligence,history,2
379,male,university,intelligence,anthropology,3
379,male,university,intelligence,critical thinking,4
379,male,university,intelligence,scientific method,5
380,male,university,intelligence,technology,1
380,male,university,intelligence,space exploration,2
380,male,university,intelligence,Elon Musk,3
380,male,university,intelligence,Bill Gates,4
380,male,university,intelligence,theoretical physics,5
381,male,university,intelligence,Einstein,1
381,male,university,intelligence,problem-solving,2
381,male,university,intelligence,IQ,3
381,male,university,intelligence,technology,4
381,male,university,intelligence,chess,5
382,male,university,intelligence,research,1
382,male,university,intelligence,debates,2
382,male,university,intelligence,analytics,3
382,male,university,intelligence,data science,4
382,male,university,intelligence,coding,5
383,male,university,intelligence,books,1
383,male,university,intelligence,Stephen Hawking,2
383,male,university,intelligence,creativity,3
383,male,university,intelligence,innovation,4
383,male,university,intelligence,artificial intelligence,5
384,male,university,intelligence,mathematics,1
384,male,university,intelligence,physics,2
384,male,university,intelligence,critical thinking,3
384,male,university,intelligence,Elon Musk,4
384,male,university,intelligence,neuroscience,5
385,male,university,intelligence,logic,1
385,male,university,intelligence,philosophy,2
385,male,university,intelligence,strategy games,3
385,male,university,intelligence,cognitive psychology,4
385,male,university,intelligence,algorithms,5
386,male,university,intelligence,Mensa,1
386,male,university,intelligence,academia,2
386,male,university,intelligence,seminars,3
386,male,university,intelligence,scholarships,4
386,male,university,intelligence,scientific papers,5
387,male,university,intelligence,Bill Gates,1
387,male,university,intelligence,quantum computing,2
387,male,university,intelligence,machine learning,3
387,male,university,intelligence,TED talks,4
387,male,university,intelligence,language skills,5
388,male,university,intelligence,history,1
388,male,university,intelligence,general knowledge,2
388,male,university,intelligence,puzzles,3
388,male,university,intelligence,Steve Jobs,4
388,male,university,intelligence,education,5
389,male,university,intelligence,engineering,1
389,male,university,intelligence,biochemistry,2
389,male,university,intelligence,astrophysics,3
389,male,university,intelligence,cryptography,4
389,male,university,intelligence,logic puzzles,5
390,male,university,intelligence,IQ tests,1
390,male,university,intelligence,theoretical models,2
390,male,university,intelligence,chess championships,3
390,male,university,intelligence,Silicon Valley,4
390,male,university,intelligence,cybersecurity,5
391,male,university,intelligence,Einstein,1
391,male,university,intelligence,IQ tests,2
391,male,university,intelligence,chess,3
391,male,university,intelligence,problem-solving,4
391,male,university,intelligence,reading,5
392,male,university,intelligence,mathematics,1
392,male,university,intelligence,science,2
392,male,university,intelligence,debate,3
392,male,university,intelligence,critical thinking,4
392,male,university,intelligence,philosophy,5
393,male,university,intelligence,artificial intelligence,1
393,male,university,intelligence,technology,2
393,male,university,intelligence,innovations,3
393,male,university,intelligence,research,4
393,male,university,intelligence,patents,5
394,male,university,intelligence,coding,1
394,male,university,intelligence,analytics,2
394,male,university,intelligence,chess,3
394,male,university,intelligence,scholarships,4
394,male,university,intelligence,Nobel Prize,5
395,male,university,intelligence,education,1
395,male,university,intelligence,books,2
395,male,university,intelligence,university,3
395,male,university,intelligence,professors,4
395,male,university,intelligence,theories,5
396,male,university,intelligence,intelligence agencies,1
396,male,university,intelligence,puzzles,2
396,male,university,intelligence,Mensa,3
396,male,university,intelligence,brain games,4
396,male,university,intelligence,neuroscience,5
397,male,university,intelligence,logic,1
397,male,university,intelligence,strategy,2
397,male,university,intelligence,academia,3
397,male,university,intelligence,knowledge,4
397,male,university,intelligence,curiosity,5
398,male,university,intelligence,quantum physics,1
398,male,university,intelligence,machine learning,2
398,male,university,intelligence,data analysis,3
398,male,university,intelligence,linguistics,4
398,male,university,intelligence,encryption,5
399,male,university,intelligence,genius,1
399,male,university,intelligence,creativity,2
399,male,university,intelligence,invention,3
399,male,university,intelligence,psychology,4
399,male,university,intelligence,analysis,5
400,male,university,intelligence,algorithms,1
400,male,university,intelligence,engineering,2
400,male,university,intelligence,space exploration,3
400,male,university,intelligence,quantum computing,4
400,male,university,intelligence,intellectual,5
401,male,university,intelligence,Einstein,1
401,male,university,intelligence,university degrees,2
401,male,university,intelligence,chess,3
401,male,university,intelligence,technology,4
401,male,university,intelligence,problem-solving,5
402,male,university,intelligence,quantum physics,1
402,male,university,intelligence,artificial intelligence,2
402,male,university,intelligence,mathematics,3
402,male,university,intelligence,research,4
402,male,university,intelligence,innovation,5
403,male,university,intelligence,Stephen Hawking,1
403,male,university,intelligence,coding,2
403,male,university,intelligence,neuroscience,3
403,male,university,intelligence,philosophy,4
403,male,university,intelligence,IQ tests,5
404,male,university,intelligence,logic puzzles,1
404,male,university,intelligence,TED Talks,2
404,male,university,intelligence,scientific journals,3
404,male,university,intelligence,debates,4
404,male,university,intelligence,critical thinking,5
405,male,university,intelligence,scholarships,1
405,male,university,intelligence,patents,2
405,male,university,intelligence,Nobel Prize,3
405,male,university,intelligence,startups,4
405,male,university,intelligence,Mensa,5
406,male,university,intelligence,machine learning,1
406,male,university,intelligence,space exploration,2
406,male,university,intelligence,encryption,3
406,male,university,intelligence,linguistics,4
406,male,university,intelligence,cognitive science,5
407,male,university,intelligence,algorithms,1
407,male,university,intelligence,theoretical physics,2
407,male,university,intelligence,Silicon Valley,3
407,male,university,intelligence,academic publications,4
407,male,university,intelligence,chess grandmasters,5
408,male,university,intelligence,brainpower,1
408,male,university,intelligence,genius,2
408,male,university,intelligence,quantum computing,3
408,male,university,intelligence,analytical skills,4
408,male,university,intelligence,book smart,5
409,male,university,intelligence,robotics,1
409,male,university,intelligence,cybernetics,2
409,male,university,intelligence,astrophysics,3
409,male,university,intelligence,logic,4
409,male,university,intelligence,intellectual discussions,5
410,male,university,intelligence,data analysis,1
410,male,university,intelligence,biotechnology,2
410,male,university,intelligence,academic conferences,3
410,male,university,intelligence,scientific breakthroughs,4
410,male,university,intelligence,logical reasoning,5
411,male,university,intelligence,Einstein,1
411,male,university,intelligence,IQ tests,2
411,male,university,intelligence,chess,3
411,male,university,intelligence,mathematics,4
411,male,university,intelligence,problem-solving,5
412,male,university,intelligence,Stephen Hawking,1
412,male,university,intelligence,neurology,2
412,male,university,intelligence,coding,3
412,male,university,intelligence,philosophy,4
412,male,university,intelligence,research,5
413,male,university,intelligence,data analysis,1
413,male,university,intelligence,artificial intelligence,2
413,male,university,intelligence,reading,3
413,male,university,intelligence,science,4
413,male,university,intelligence,Nobel Prize,5
414,male,university,intelligence,smart,1
414,male,university,intelligence,genius,2
